mice	mouse:5	mouse:7	mouse:8	mouse:9	mouse:107	mouse:110	mouse:154	mouse:187	mouse:211	mouse:212	mouse:303	mouse:316	mouse:381	mouse:470	mouse:493	mouse:511	mouse:519	mouse:584	mouse:792	mouse:793	mouse:794	mouse:795	mouse:797	mouse:798	mouse:799	mouse:848	mouse:850	mouse:901	mouse:902	mouse:904	mouse:905	mouse:908	mouse:909	mouse:910	mouse:973	mouse:976	mouse:978	mouse:979	mouse:980	mouse:981	mouse:986	mouse:991	mouse:1017	mouse:1370	mouse:1371	mouse:1380	mouse:1390	mouse:1398	mouse:1407	mouse:1408	mouse:1410	mouse:1411	mouse:1413	mouse:1417	mouse:1426	mouse:1438	mouse:1460	mouse:1462	mouse:1463	mouse:1464	mouse:1465	mouse:1466	mouse:1467	mouse:1469	mouse:1472	mouse:1473	mouse:1477	mouse:1478	mouse:1481	mouse:1495	mouse:1499	mouse:1500	mouse:1501	mouse:1503	mouse:1504	mouse:1508	mouse:1509	mouse:1510	mouse:1512	mouse:1514	mouse:1522	mouse:1523	mouse:1524	mouse:1529	mouse:1530	mouse:1531	mouse:1533	mouse:1535	mouse:1537	mouse:1538	mouse:1540	mouse:1543	mouse:1544	mouse:1546	mouse:1547	mouse:1548	mouse:1551	mouse:1552	mouse:1553	mouse:1570	mouse:1571	mouse:1572	mouse:1574	mouse:1575	mouse:1576	mouse:1577	mouse:1579	mouse:1580	mouse:1581	mouse:1600	mouse:1604	mouse:1605	mouse:1617	mouse:1624	mouse:1634	mouse:1635	mouse:1636	mouse:1638	mouse:1641	mouse:1650	mouse:1652	mouse:1665	mouse:1668	mouse:1671	mouse:1674	mouse:1679	mouse:1698	mouse:1701	mouse:1720	mouse:1725	mouse:1729	mouse:1732	mouse:1734	mouse:1739	
mouse:5	8.35275745471823	5.501377232341845	5.5857289633674	5.991838741497325	6.499091245292734	6.1689038712922155	5.714423772069022	6.308942136722951	6.165370630069493	6.1655671639977765	5.50894095213323	5.624391185525427	5.391067025755062	6.7853889142192205	6.548412823913868	6.306619525104853	4.8818291719725755	6.310394113238706	6.186995873142576	5.832449458415429	5.9928732245661855	5.533996829065073	6.416973301397621	5.743142843594622	6.231042240335043	6.003759527211168	5.902746969367624	6.294345400568529	6.273548745498168	6.012078475361323	5.988959876861649	6.2837106059557	6.5289116691546685	6.278017562411044	6.5236003257615405	6.445915980650855	6.242388404532994	6.181348230352257	6.0476416381602185	6.080808820588118	5.91387294759646	5.674204038232379	6.306308371984477	6.5256146583280366	6.565730969757837	6.072710740584993	6.247202636625566	6.084660730479628	6.28217845054801	6.736412159184946	6.312573231465802	6.255262109620072	6.548037271748174	5.780418894285582	5.827331128007218	5.827731727284089	6.182154537471323	6.294397075773254	6.209398579544505	6.798635653498783	6.045985633358098	6.33563396332392	2.362322146496285	6.457645435768299	5.770260718311578	6.203057755417678	6.164273231974732	6.0738294977157725	6.453428285247768	6.426796660248388	6.796176937275666	6.3884575479672545	5.46003282827575	6.493460103824107	6.209062472981738	6.499060862304388	6.51198462330014	6.221399225970482	5.982997729378653	6.30480411307413	6.317615220527427	5.958201526044869	6.203452476654679	6.5643681742268045	6.522564805310395	6.143461540326445	2.362322146496285	5.968930599082029	6.567349360863579	6.191724366231554	6.4380179758313165	6.765439660092803	6.069162428870522	6.259419015343832	6.318083775525832	6.304602542121849	5.960143916669594	6.510811287288325	5.907509879927851	5.683870273646837	6.104054101601388	5.960178094126206	6.2709386061773245	5.914033445278129	6.162830724298395	5.903221792096926	6.547375833631818	6.177279091968712	6.17157028316929	6.357585257344632	6.620306058714483	6.681062164859457	6.091146695763758	6.547292539260756	6.899270098708603	6.170690967954841	6.158504774391876	6.5453749893167	6.5263264338494285	6.762079577909587	6.258634984484362	6.042620274909793	6.419601637691272	5.481994746190279	6.152321742950905	6.07018451302668	5.9586635261763945	6.601317479506875	6.125877507702869	5.7109148191027135	5.98613598204846	5.815735354293588	6.383872735758034	6.4440625418031665	
mouse:7	5.501377232341845	8.331153912274344	5.907725563501957	5.184819794869356	5.948113723468871	6.158844847124156	5.72580660891146	5.6137238954872135	6.4753027751291565	6.871633662020136	5.015812150087783	5.681823416363212	5.26462380720646	5.5526835071304195	5.650452594505213	5.589442087694174	4.64864268947778	5.773779319065341	5.383887412854328	5.722363405625668	5.90784024409488	4.434057496649523	6.1033949820220785	4.688199191089412	5.803615851689827	5.932624499246614	6.328279365976995	6.354674862468986	5.9346717358606185	5.5614430140981534	5.776016300054647	6.23077632286746	6.0761026519313575	5.957356883951043	5.2175157437439506	5.919857163441418	5.764632833035069	5.2914831448207735	6.1648544891921055	5.844373758403906	6.497048234548856	6.075477596483182	5.986317732160796	5.875000484146	5.789876812471411	5.798338364264881	6.210328602614424	5.8563713411109415	5.770676904886583	5.347876510625584	5.52594167148464	5.63655444412827	6.232351412352521	5.173284582494588	5.5115482941962455	6.072984864064166	5.237782322867492	5.166312770490862	5.929831249327435	5.761653886802548	5.94294915140937	6.2278787172894345	2.362322146496285	5.97633061696593	5.785571870335353	6.540071107024719	6.178139811427391	5.92367829723722	6.461854293971113	5.9620477130286	5.858739187829703	5.772085288498118	4.924235177011765	5.894732116816868	5.886397481763414	5.8972534596318145	6.020896362652637	6.23229036206691	6.526965973607618	5.492655662516178	6.4579275228414375	5.594185681568297	5.477043446322097	5.821610673074003	5.185923255111803	5.935159110661284	2.362322146496285	6.105091900380358	5.606872148195972	5.608772509382266	5.9212596662287185	5.790865548456676	6.277751755083326	6.059527778071052	5.552625428672108	6.098988592681376	4.735692417085964	5.770384136652632	6.3867241545142015	6.221838722661978	5.666995822617192	6.335534506654659	5.830997402366036	5.915000882583248	6.355269318377391	6.386657593760413	5.46454682079229	5.887091654597069	5.87761934573523	6.326549367695414	5.9266821554811475	5.699620677621366	5.792233021723015	6.323751599253653	6.062038122598745	6.540787379868629	5.9534655248983235	6.189571566646952	5.502503614156849	5.612610480909497	5.554749018683677	6.078821043364794	5.743890691330696	6.00914173067863	5.9464239462210395	6.052296266739338	5.3622508774139614	5.949623767424491	6.45696980968548	5.632547454742182	5.462679790317901	5.863974548483147	5.9701000347647355	5.740667761266302	
mouse:8	5.5857289633674	5.907725563501957	8.327925788101513	5.010943630412162	5.376059286794414	5.2423845312747055	6.096207147329551	6.189108152701159	5.6480466301066485	5.789498980716958	6.195178522208817	5.847913191772658	5.862876853268926	5.892983875897476	5.63217385183522	6.668576117781766	4.927336733962394	5.120030731155771	5.478692108009543	5.179146251093186	5.3320440424892	5.020858818429037	6.2056588177721	4.949533040340251	5.6593695802556265	5.553341351489463	5.757744010861481	6.155697705899765	6.046590764755983	5.4639997903263975	6.086002379653623	5.48655738918855	5.995681414411262	5.635433899146385	5.117389880253859	5.6742882386923945	5.396545507457216	5.339544129684335	6.009075071912871	5.916029955208511	5.958448493282611	5.116395693600538	5.551740228168521	5.566417208980976	5.837977336312063	5.356826326904203	6.427136911885222	5.23667106695029	5.541699673348567	5.2622799533576625	5.226281546790068	5.685100367267811	6.043910547746551	4.945258513944898	5.162294380968055	6.0144708253895525	5.488502843754784	5.267508817984632	5.619068911531352	5.751864232791908	5.701020876574642	5.76312607256419	2.362322146496285	5.830096039651879	6.081811509174225	6.071203652168224	6.2570152917174	5.144062132353436	5.769279804556159	5.801293876559583	5.722769045508407	5.49435138775754	5.431331490642254	5.537793505014205	5.532079449554276	5.45069545697967	5.857461703535768	5.362571957285807	5.923208315630453	5.545275613582602	5.90857606340935	5.685875351687491	5.60626390316511	5.733680509464566	5.5679433129667855	5.735797562693628	2.362322146496285	6.172687888175403	5.2160859938449144	5.800376097507897	5.767174069447346	5.656882287118737	5.9197151311851295	5.658879749525147	4.7512084836212045	5.936846833463459	5.077344321609066	5.738407113593661	5.660665565726797	5.552302902769007	5.417521660020819	5.741028231251992	5.39813106008171	5.508709534720657	5.89115622090107	6.215189609778289	5.4767447588497795	5.562599007874272	5.814016901235979	6.103741627758644	5.773257035802304	5.420117602050603	5.590209940473101	5.855348256919179	5.947001395332453	5.757169065481918	5.5011106759982065	5.857301422124954	5.627874978815712	5.1519302209194855	5.441199911624745	5.895651085723079	4.9540169226447635	5.5496686120457035	5.760184802000127	5.452801422900858	5.579608853313429	5.8006146354018675	5.322095625376134	5.235556555687714	5.039990677672963	5.073159177400891	5.916521306763057	5.5568259374454065	
mouse:9	5.991838741497325	5.184819794869356	5.010943630412162	8.307787474805613	5.4511899896070455	5.760973781577176	6.194174779892453	5.602006743978684	5.42055639221619	5.839151439684349	5.256675999774792	5.0648085525269835	4.773814562797014	6.059768723723178	5.971476266482019	5.51536232380021	5.111207329701598	6.428990881986828	5.764657375148485	5.466410114763187	6.060716851265385	5.54950667873668	6.247537629621129	5.924249684865548	5.803504251646079	5.464523852777587	5.576999196314903	5.986175928740572	6.197186867691467	6.550530764908325	6.006729744162447	6.277115742573123	6.0469682376478	6.353446703881037	6.021650945162401	5.778314496905898	6.135619676161342	5.352670738018402	5.574890711711237	5.51868587482956	6.004293014286196	5.659246350219125	5.691126277084932	5.752658097972999	5.646480697419465	6.092512035365159	5.513021158949652	5.767686505382157	5.884818957774494	5.853336290634465	6.098381657389162	5.608448483191753	5.97507377861448	5.972133817599184	5.731861576592994	6.39999264346735	6.2432595953650605	5.590612401189304	5.690066605746269	5.759169920608404	5.502582567911679	5.814418759177592	2.362322146496285	5.852138050307076	5.882162888299451	5.637231052359237	6.066006743135466	5.5088386565041345	5.925649952243351	5.86750612084378	6.147140133307227	6.6329171205422774	5.213129230333049	6.384226673830721	5.863468029064835	5.939591555689379	5.64115263400096	5.822861117593327	5.855587140103818	5.620385991363978	5.787906661165778	6.19727312142276	5.907955539408611	5.887826626705835	6.051729661591973	5.9001466435573935	2.362322146496285	5.6987956866966964	6.230190710685138	5.444551038894236	5.909264983363602	6.495940020514365	6.196322415521029	6.119911412895814	5.273139147206682	5.905120463282563	5.821774752894353	5.903414653968367	5.599808592516986	5.586474291208637	6.088724937061236	5.482396775528041	5.7851055984468704	5.953394008361462	5.9648752722376654	5.557909837622543	5.97263582359753	5.986711443649973	5.847746967414241	5.778365810627683	6.168945738825129	5.854569203280967	5.778311084664297	5.771966631727568	5.912157583524097	5.712010327548142	6.166207194755266	5.59590147584268	5.981703306034799	5.939006951472431	5.876141185869271	5.649121247771205	5.95583855906998	5.737292062695098	6.092415305459522	6.031714537544122	5.2770727501247645	5.869861520625296	6.113891930466778	5.904541204565893	5.770490750640219	5.887703918542974	6.042322923352131	6.050188205719339	
mouse:107	6.499091245292734	5.948113723468871	5.376059286794414	5.4511899896070455	8.294911273960247	6.298072322463495	5.646155555970742	6.10216435592365	5.673018504359812	6.368288245198231	5.1231660518857485	5.494934800576857	5.077668112266318	6.591143423530692	5.9494953231069365	6.929310873174108	5.212065418394195	5.537263707342953	5.714477858536993	5.401061530841238	5.3317676732090185	5.202798057551839	6.124320098006709	5.095756695654195	6.276235963711363	5.961745833861256	6.0146777248549785	5.879271490462909	6.048066983260916	5.414908855177256	5.632124556713164	6.161042728706952	6.32727742592504	5.764816833289437	5.769478649674179	6.245278009531338	5.95132563443072	5.640134850326817	6.140031883805689	6.018343723857276	5.953543365059808	5.797966825198961	5.793204356005084	5.619864107493013	6.3759059304936585	6.1970128822902435	6.329424796010462	5.846325756557707	5.80015326909408	6.438726046248092	5.558779095496688	5.416358805948969	5.9512937229068665	5.617591215224872	5.667625880546126	5.705333000801339	6.128390036760575	5.933359578957317	5.906334170829797	5.912054960246115	6.233441138801785	6.026373139179148	2.362322146496285	6.08351351014565	5.492551479629974	5.985817862621973	6.231592084018928	5.409178707479068	6.03065683738863	6.1761113133991685	6.1760782968535635	6.053232690737591	5.616099771449993	6.368091299914893	6.068393446440764	5.928536189646001	6.540570808293338	5.98455495701362	6.2870190877768435	5.663442198686247	6.101198351168235	5.707889508184309	5.667605881917462	6.044873667160203	5.757018079381861	5.939439519145859	2.362322146496285	6.1185918740914955	6.045641841119906	6.034331889666905	6.253434807021263	6.123573101059476	5.957316214328043	5.879695806442967	5.831719768198248	6.307588275308346	5.754057895061484	6.177460975228485	6.075894776688559	5.882687343015464	5.598485217355734	5.514656428588807	5.584057264095682	6.074618514754546	6.249654974858705	5.756619408990041	5.621239408266254	5.85230163481134	5.94215320470248	5.950811438570888	6.217953179310705	5.8602511747889485	6.3110481380100705	6.426112967246312	6.11038968655434	6.142532167546353	6.2139211769032805	5.9516470843017695	6.006285533576021	5.964164057334813	6.282924570712891	5.710544422753506	6.060072689538537	5.510870811190927	6.280020274514666	6.170545996432811	5.855228095500503	6.350523054307168	5.826200420710849	5.92135562481719	5.480695762172107	5.7117498194194285	6.323995566993355	6.286442221826091	
mouse:110	6.1689038712922155	6.158844847124156	5.2423845312747055	5.760973781577176	6.298072322463495	8.344575638880277	5.4531839709946865	5.2430341307113	6.515259655815899	7.291348444956915	5.218601042456333	5.481863914366425	4.814809648299397	6.020433793163317	6.479063028557669	5.78330617568559	4.8491903687699125	6.237309478061676	5.455146518661686	6.601746142955353	6.371237058839897	4.701102633053282	5.999372908947889	4.93818187399299	6.10710990932499	5.917325762129579	6.39641032394472	6.0185349501459235	6.173696423888854	5.861161063178207	5.875932718053066	6.39614091539362	6.389236532187134	6.179698221395888	5.655834635104185	6.516249477138542	6.6744953068307025	5.982355397168478	5.984683655970466	6.034120638393922	6.380545020117904	6.256182113788082	6.448545543679539	5.829945785839991	6.602045639698845	6.702872490695373	6.299103486103425	6.319454147514614	5.796547942757362	5.786457156585102	5.868286762129122	5.616722535242161	6.581728255076335	5.3752221182455715	6.249441850772069	6.7984421783393	5.8868658352346515	5.6309057280886545	6.165992141736231	6.099410991172112	6.5128804941626495	6.409473725706585	2.362322146496285	6.209483746247821	5.866262405561649	6.742485039038193	6.246684909696132	6.1338706374690855	6.7784588169643065	6.33598532645614	6.505876713118796	6.367770156094437	5.351443278611663	6.975110897452625	6.160815758402345	6.259755963951124	6.783657939553288	6.341126536178884	6.740425784263473	5.642118225206266	6.54967700650332	5.682240570720419	5.648488549063225	6.341403344941712	5.266429865061498	6.6040433143930155	2.362322146496285	6.24622036624071	6.331359568068973	5.865205835280533	6.375839722763681	6.0550874271733335	6.214691818387702	6.499807408346616	6.4137273332204465	6.418514177803576	6.081031726992244	6.274396250176149	6.250751712189151	6.434402497206662	5.792146133348817	6.3004322246120745	6.208156925551389	6.324565216957202	6.504658610348255	6.134907391096899	5.707261946934809	5.841094106345951	6.1120504560199125	6.338516386566372	6.7075466776095976	6.464794128613539	6.594530496594546	6.745908057784536	6.245820210441785	6.681695571735764	6.503611633727675	6.196712934275262	6.048986228530199	6.191623855000428	6.286072013922093	6.1918108773460325	6.376926975949558	6.204548066802573	6.434036626762051	6.504141235827671	5.9619297157934525	6.5087612318576555	6.725585743389082	6.016758151763935	5.547879042504718	6.298587758722106	6.440033072537085	6.067558233662473	
mouse:154	5.714423772069022	5.72580660891146	6.096207147329551	6.194174779892453	5.646155555970742	5.4531839709946865	8.299301383683597	6.489655738125931	5.569888287609488	5.835869684360847	5.329221989775614	5.40414769012757	5.659302278919663	6.506451903011806	5.438983187043208	6.082093766527615	5.362648846668401	5.988399019645474	5.135969329133212	5.59881203811746	5.908888452819459	5.886214078898925	6.415501400463924	5.751517005595311	6.083259278712168	6.230507604136487	5.85250647651061	6.741239831661822	6.793836388047962	6.216003844059697	6.251971556582415	6.338023116621915	6.03181086815435	6.190998970202873	5.012000190109546	5.573011454640775	6.011483604360276	5.468449992514454	6.023767938035974	6.215704982956686	6.396621902860129	5.572326582462294	6.243210401403584	5.304853182830602	5.651976866348378	5.607097697524695	5.828997447960189	5.571612686546862	6.217958606000452	5.23475416989626	6.057166308153153	6.362663538425293	6.092290079937171	5.747079349874859	5.563652200326636	6.485344540742198	6.732656800982465	5.64623036777236	5.872696818429894	5.763608034789317	5.631323251011128	5.73640187476188	2.3623221464962856	6.383188720171187	6.4951414593467796	5.798685746298525	6.391866963021407	5.521809008675675	5.83647061797323	5.668191147452779	5.706491052158945	5.854649139612741	5.4801990468054465	6.107751459602936	6.279381539444238	5.323718914890916	5.779926037012271	5.407077544593745	5.646172274984093	5.129640935516837	6.26792401809004	6.077460602645388	5.944276654247629	5.896191518647376	5.7060416146328805	5.786082952448927	2.3623221464962856	6.2024396634063415	5.93825933470195	5.513746220362658	5.946577658093933	6.539761692031704	6.385288226921409	6.174750321252928	4.863153082437658	5.943496563327017	5.318850336100763	5.814059265402554	6.219865319470424	5.810225461976719	6.237865269330258	5.880279402807827	5.548050147181502	6.21477871285987	6.095727299630221	6.128496386713129	6.096765167981479	5.2396031933331315	5.96686239885733	5.844148041992504	5.993258929645834	5.561536945627605	5.824263223668712	5.901433273186502	5.697406700567962	6.188749833096392	5.9943333250822715	5.558519740965501	6.171596197509251	5.5927767666514505	5.9693255884051055	6.140113546446581	5.968631869918897	5.961026639385434	6.140254593658143	5.636267078657632	5.654425498793254	5.848731780469667	5.854270555894836	6.288750830775637	5.2429854221078385	5.783800286304965	6.046384849916494	6.112967196076174	
mouse:187	6.308942136722951	5.6137238954872135	6.189108152701159	5.602006743978684	6.10216435592365	5.2430341307113	6.489655738125931	8.345344522945208	5.692799559723191	5.438275177029868	5.368997247841388	5.76768671130853	5.79976755886247	6.449975821362026	5.88173870221131	6.658170327327258	5.0915020067411065	5.999420208314817	5.734176527146268	5.020200822540924	6.0023856138403	5.863536741050224	6.77649277726009	5.731443035583995	5.823881407457458	6.009864191833058	5.644074633625223	6.134460892961864	6.011803373599044	6.033598837253564	5.854583501211326	6.311133293330437	6.0164229113625805	5.431467023904872	5.6251340102804726	5.548768420039082	5.469053558922658	5.5639618111467275	5.544345498309777	5.564389691752739	5.747283552407554	5.810578036922543	5.4565623252987105	5.722844959794671	5.722949356763724	5.345263533966023	5.640493371067233	5.588994662325846	6.057229149329322	5.922293300806453	5.640795147416618	5.74438955862494	5.721438192441596	5.554528217397621	4.856641216971396	5.496545498487043	6.370608785212681	5.231630149641772	6.098125600928324	6.186020319762179	5.444173765354747	5.718030668571452	2.362322146496285	5.816711172071029	5.514370384674253	5.6180077420495	5.775294500896694	5.534123420509371	5.625808799788961	5.692094836910039	5.904748258694934	5.881192610805462	5.056497364507501	5.673828604130336	6.135066394005504	5.51461322439458	5.596749353256563	5.499224061286144	5.675804985687622	5.471970353132203	5.733544047223026	5.593587463879276	5.835828736966645	5.9307823846937655	5.738282171058504	5.701839394319576	2.362322146496285	5.614739025851453	5.900121918690159	5.983535462358603	5.754240913292677	6.191781853493747	5.716080540254419	5.52000191436963	4.8988811569285815	5.604564209343014	5.401471992871401	5.575507582791774	5.493970096423803	5.49440958849617	5.732268809714899	5.521494805351301	5.400894836514553	5.407964425874782	5.630691097973648	5.880817928850691	6.273063808425441	5.711079445286323	5.744435519430562	6.000625584607035	5.691982343926844	5.8116069413897105	5.418225465284062	5.621866722443446	6.1251280175807015	5.784623985000328	5.535112228686117	5.865809460195305	6.063690620951313	5.572214649045887	5.698540742876648	5.341433980835304	6.113534705143701	5.998050115298838	5.721188743698072	5.816280312058682	5.535964385086157	5.762283887069778	5.344328183665509	5.411091867281003	5.798592353055344	5.625411382670142	5.736327168025644	5.886124679737547	
mouse:211	6.165370630069493	6.4753027751291565	5.6480466301066485	5.42055639221619	5.673018504359812	6.515259655815899	5.569888287609488	5.692799559723191	8.345363036583297	6.568526351658644	5.253593267292578	6.0995199312163795	5.1628336914591415	5.8598364508440985	6.681416809074892	5.56753053897377	4.7070020012789024	6.24981035908135	5.839571569676146	6.893547440383826	6.390238149620917	5.4192301480335265	6.242561993402273	5.261430489202295	6.065070647415478	6.3446982364722135	6.579738407312188	6.4182626778992375	6.4836965443611465	5.790309815586117	5.916785875511769	5.886141097214107	5.980709079440533	6.0632378333936865	6.092249536350707	6.776789538193245	6.354465284453875	6.118222386968972	5.717869296630946	6.01168260802884	6.163316412255993	6.643124955509631	5.7803436878762025	5.503966748779468	6.559235763927745	6.234117959670746	6.36802750393524	6.143016069944412	5.621429557330943	5.9425693392189505	5.676254438319061	5.643068511389878	6.926910991536442	5.8875718643910115	6.361235837723035	6.121171695514276	5.546004842810853	5.537636359406754	6.344747824449609	6.0512373119224	6.058887272348309	6.594819471879763	2.3623221464962856	6.177698642256944	5.505815692790064	6.843830848507509	5.946671407524927	6.10112008820547	6.747687034962247	6.7810906072451465	6.478212647766589	6.024211733914996	4.731991144303155	6.225071498553197	5.980040863037122	6.173636254943313	6.746819413732525	5.692470369088095	7.016997847404199	6.1183644665731105	6.478971805249074	5.506251142350534	6.002651000851341	6.441847770492006	5.5345884564382315	6.51827400836677	2.3623221464962856	6.192463698781538	6.378962155712484	6.063757618935134	6.003711954001147	5.895120582165693	6.1655389851007705	6.618905305670918	5.72043306146773	6.299554481947124	5.154443871812706	5.906558046872184	5.852490153373356	6.083930270968878	5.625436429586744	6.474918390176752	6.58471695603982	6.3087141518824765	6.626073865536198	6.7165952153960085	5.776422338266617	5.863287156825331	6.0998521032928466	6.809787270718722	6.32604549027017	6.166623403430341	6.20827042469008	6.592659081748149	6.2392422917998	6.300313644663685	5.784227396182928	6.234013366576059	5.863101698528773	6.233239168988916	6.007931979620487	6.067692486028328	6.060196918919321	6.110439148979907	6.026271881621781	6.195580789735379	5.257334521859912	6.277883927563009	6.741195426012032	5.727691274836207	6.249786334472681	6.596336481934415	6.289135054865628	5.816804910814872	
mouse:212	6.1655671639977765	6.871633662020136	5.789498980716958	5.839151439684349	6.368288245198231	7.291348444956915	5.835869684360847	5.438275177029868	6.568526351658644	8.33549851807765	5.099896881013712	5.67973318394313	5.247636984594111	5.94706893660316	6.5280333617925175	5.8351711559681645	4.748595910701216	6.248981667379379	5.611111385862465	6.396604004747439	6.311601921804554	4.6638920649418	6.516475337859634	4.848164702132046	6.055558447939768	6.046971207982683	6.536926166186198	6.5343691698615105	6.4937410956009	6.094795076708676	6.125849071555722	6.79704642542228	6.658776275413752	6.588997641757706	5.689086566642856	6.593236810473624	6.607543258542382	5.720039423399133	6.36666685279744	6.403443118144186	6.822664426761032	6.333981051627829	6.386912194892179	6.165506087510108	6.672958283621014	6.526140568735848	6.822299282183003	6.313025172266929	6.160537724235507	5.8548566422156885	6.19197396199532	6.02739132532999	6.762124542748868	5.403119150786864	6.426491418950164	6.6320961115181545	6.016468904416172	5.687772766986951	6.101147120756142	6.117758934294658	6.997933916119265	6.662547392184615	2.362322146496285	6.381915405747418	6.377516070023077	6.89061043122913	6.647435079507543	6.424066541686797	7.0319210284935885	6.59581418514912	6.772922711466851	6.53598890709144	5.2466927444413844	7.235546140294646	6.326200318976141	6.206239580519551	6.902218472236145	6.55850888876207	6.993281611643714	5.894989029835271	6.8232144437203175	6.120820873604817	5.97062080168633	6.244312584356822	5.465399605400272	6.65693306744887	2.362322146496285	6.502564436272021	6.447189375027163	5.813654373895311	6.8354431898658685	6.227445019059867	6.591293859322564	6.506188107958858	6.5948907487835555	6.724738953341949	5.493568699178945	6.685835001741371	6.62573573620279	6.451201157780016	5.906530332920394	6.502977785712348	6.194127884530321	6.615117511861797	6.946998760201078	6.304651921467778	5.5934866479537275	6.064602483194578	6.277570801876594	6.488570834059709	6.51817275307155	6.495520786162539	6.297831827521504	7.0129540561325925	6.500985907263159	7.154003717799821	6.670810667042809	6.433240243489905	6.03437951549925	6.440178796315767	6.311018552636119	6.454317626999311	6.659341556419434	6.117295138339298	6.689505515657945	6.594606613593944	6.287552460541967	6.7530489249448316	6.990321872296005	6.178915671450026	5.708774022245182	6.387919407262283	6.860055165813833	6.453898610372838	
