mice	mouse:5	mouse:7	mouse:8	mouse:9	mouse:107	mouse:110	mouse:154	mouse:187	mouse:211	mouse:212	mouse:303	mouse:316	mouse:381	mouse:470	mouse:493	mouse:511	mouse:519	mouse:584	mouse:792	mouse:793	mouse:794	mouse:795	mouse:797	mouse:798	mouse:799	mouse:848	mouse:850	mouse:901	mouse:902	mouse:904	mouse:905	mouse:908	mouse:909	mouse:910	mouse:973	mouse:976	mouse:978	mouse:979	mouse:980	mouse:981	mouse:986	mouse:991	mouse:1017	mouse:1370	mouse:1371	mouse:1380	mouse:1390	mouse:1398	mouse:1407	mouse:1408	mouse:1410	mouse:1411	mouse:1413	mouse:1417	mouse:1426	mouse:1438	mouse:1460	mouse:1462	mouse:1463	mouse:1464	mouse:1465	mouse:1466	mouse:1467	mouse:1469	mouse:1472	mouse:1473	mouse:1477	mouse:1478	mouse:1481	mouse:1495	mouse:1499	mouse:1500	mouse:1501	mouse:1503	mouse:1504	mouse:1508	mouse:1509	mouse:1510	mouse:1512	mouse:1514	mouse:1522	mouse:1523	mouse:1524	mouse:1529	mouse:1530	mouse:1531	mouse:1533	mouse:1535	mouse:1537	mouse:1538	mouse:1540	mouse:1543	mouse:1544	mouse:1546	mouse:1547	mouse:1548	mouse:1551	mouse:1552	mouse:1553	mouse:1570	mouse:1571	mouse:1572	mouse:1574	mouse:1575	mouse:1576	mouse:1577	mouse:1579	mouse:1580	mouse:1581	mouse:1600	mouse:1604	mouse:1605	mouse:1617	mouse:1624	mouse:1634	mouse:1635	mouse:1636	mouse:1638	mouse:1641	mouse:1650	mouse:1652	mouse:1665	mouse:1668	mouse:1671	mouse:1674	mouse:1679	mouse:1698	mouse:1701	mouse:1720	mouse:1725	mouse:1729	mouse:1732	mouse:1734	mouse:1739	
mouse:5	8.403135413562374	5.256470767610979	5.386955271990438	5.952914651993741	6.48844652582174	6.150962073043683	5.63229716053249	6.212561826793426	6.020685112823659	6.140042452643286	5.289165112132114	5.558982739394961	5.203965719107876	6.6294118024682245	6.528991121230073	6.162111391063778	4.8397242342174085	6.26620155508751	6.138891707512235	5.798262557075894	5.937632033693269	5.458093372222812	6.364487583803802	5.686919642049179	6.18705103022498	5.939530907901472	5.842045722841496	6.232054227508357	6.18270866266141	5.944838079051306	5.931046297941119	6.237080999388571	6.499837268620283	6.24615903898137	6.499274937257012	6.4189375378972215	6.209451590759972	6.1427475030711935	5.99632622072123	6.028684519320853	5.856085054213272	5.631143286865105	6.279998391130537	6.5054200762343815	6.541712381742219	6.044372801014093	6.126323793025649	6.038166049833169	6.2334655270225605	6.614699058436329	6.282719372397236	6.212174358243777	6.5174231849734925	5.72772792739902	5.790390298793904	5.7015816699297055	6.129318992749548	6.279039902171902	6.068402645302246	6.589923768746878	6.013202135609685	6.292038925667888	2.2749809324175176	6.421187522239956	5.594119276330346	6.086450434887027	6.05451411039901	6.011141663538926	6.281031832849642	6.389249159169918	6.766637360694844	6.364160260338356	5.410537844222843	6.468525854835839	6.146335605178875	6.472884057907844	6.483188402771779	6.173369210884905	5.939143027681929	6.270076673529012	6.287444450841953	5.917044325360685	6.031004221816053	6.5193323762489825	6.497450623913478	6.09454584333222	2.2749809324175176	5.9289030149898405	6.4157377564779186	6.093979645461401	6.413689785129351	6.73628883291306	6.023240138972881	6.2224670689467905	6.296748518841384	6.278847020557789	5.937411445342854	6.494785406479184	5.873412237747958	5.624547159722102	5.965376349301029	5.828292669392154	6.225395980567885	5.87047040431524	6.1301257705021195	5.710840010598632	6.515379116289315	6.134997716252106	6.122548617507572	6.315245407261257	6.58817455550269	6.6591007756369915	6.067600265595063	6.523457229426844	6.8488201922646255	6.136466466665273	6.1235291481303165	6.504098837071885	6.4955418032618315	6.745600410943945	6.227348510159398	6.007327974100074	6.391099878499837	5.4209993627045066	6.116598540452059	6.044838266908059	5.912239313917603	6.4533209906809486	6.006254278018924	5.649575328978047	5.947728436568187	5.780751318930272	6.36214984704792	6.407226704032693	
mouse:7	5.256470767610979	8.372632321600385	5.8462081227774085	4.933245511874915	5.671214226708353	5.920247727037671	5.664256817261359	5.542767467920001	6.2408356227218125	6.642624667714069	4.921615841524475	5.399344540810304	5.195205766296498	5.30996738160214	5.3940322630128605	5.31296128649931	4.599622989211854	5.5649424294610075	5.145908695596583	5.4047929659439085	5.667552569390855	4.344875002842245	5.910551666398327	4.4534996036504255	5.589744895316416	5.669828699800481	6.071273899132196	6.141826776346477	5.726028915716697	5.497230950662178	5.715202259813184	5.99234282290487	5.868123975649839	5.725597342715294	4.897016901764297	5.678060753686037	5.510045243032602	5.227656582593064	5.937475721496833	5.780384816892827	6.29548513826858	5.827464438926556	5.796883322695102	5.656037297539042	5.54204361227792	5.578950663314835	5.974299724228737	5.645326893797783	5.565460900887331	5.074097260575911	5.464227072205503	5.569118953716039	6.02377705980706	4.898596677879272	5.263939949076411	5.854370826165436	5.164504141415838	4.907434540058594	5.724542734147288	5.414100985932574	5.888534475716925	5.994631748302588	2.2749809324175176	5.774079447261002	5.529769176605339	6.350222769902022	5.983888051040295	5.870208958535892	6.209491941079634	5.726019430379935	5.613181636836288	5.538057609001446	4.867559461117879	5.60487900605227	5.651762879229457	5.653611862062673	5.752590553998461	5.838320615032608	6.264249895216768	5.25086145465346	6.248690925500934	5.541126848379617	5.400172468229231	5.608078675648332	4.9380080148880765	5.703579249452641	2.2749809324175176	5.870467107247232	5.38887712671715	5.397231707422586	5.681987927841437	5.566695917686904	6.08151336956376	5.848726099275526	5.264215721006908	5.884287760996893	4.5003616711368615	5.552436455854373	6.181319749704704	6.006286096929658	5.454493753172271	6.30515969098647	5.603725197132846	5.702518596418185	6.152628391620672	6.172660115654738	5.407685062226067	5.646483040176118	5.827246419142828	6.123611787253991	5.700384833529557	5.473552962015212	5.568452304795777	6.105755813519232	5.842043392149517	6.340640590609791	5.701442634261939	5.9104236690240715	5.283839208458151	5.352551240230573	5.312145650096976	5.856755105128558	5.521524952831845	5.976045482344068	5.700386866142982	5.829926818688503	5.286711200068022	5.728947055117866	6.229053383550477	5.412489510010737	5.201889517132177	5.615994091306915	5.741959397474243	5.516077063038951	
mouse:8	5.386955271990438	5.8462081227774085	8.380441683442589	4.941048858784381	5.319330838519299	5.174421589525995	6.03298900965618	5.807056386551551	5.45152579143268	5.733668342498404	6.092779999608471	5.556944422098524	5.78038177610348	5.8171738210987165	5.568585226841786	6.661674042832958	4.876525998784798	5.042738509620622	5.3891420234593905	5.113738849000551	5.2593988479720455	4.727435917224996	6.062923295821749	4.708063729693389	5.581021319901328	5.473797977716764	5.667531313811889	6.086334915679233	5.9716669702387275	5.395515594498365	6.032090279154533	5.404810466591207	5.936882514672133	5.5717644407232285	5.044980499838778	5.605870848503452	5.321218707106352	5.278865166460659	5.921577498960024	5.847361963127616	5.886766939268573	5.075377591604246	5.479867386180848	5.489532934867741	5.756708418378212	5.294370601180581	6.24448356599059	5.165132795317133	5.465528599548769	5.0550653215121315	5.153735220808892	5.607432123384671	5.980288524678521	4.8768116049284025	5.087126691463215	5.838320244146761	5.412681901567227	5.206103350373871	5.54315039315283	5.570236028052227	5.65187891127281	5.685410790700688	2.2749809324175176	5.761644848945389	5.996098857281078	5.8982515121741805	6.090903555522545	5.057145181121004	5.685351810710617	5.717834807646013	5.643953517961865	5.437128076629975	5.328597103665157	5.449923406338206	5.441279775447936	5.381858030707604	5.775422393639675	5.269797826894672	5.858253636882717	5.485847224513145	5.856040909342446	5.644013268768301	5.3805939508931155	5.654877072751306	5.497434345618851	5.664690783018621	2.2749809324175176	6.120981193274531	5.147083219873606	5.736221366353249	5.707591758376495	5.57392124381989	5.857186884714857	5.573135662389683	4.674334867169387	5.882204351462429	5.011102394388516	5.677826729394287	5.599758879359316	5.468071248432077	5.205063163076698	5.560946451986225	5.31866863606305	5.448218649499191	5.826677519098572	5.94277913988164	5.293416034506686	5.488707057688513	5.761538868173378	5.913696842943798	5.689780731698985	5.3347567601008326	5.521425146146103	5.785072000006206	5.708671240253806	5.690926860790064	5.418987722904388	5.766322656615073	5.552463678109793	5.070834247979025	5.369122965018484	5.846499869872485	4.881310590206661	5.480189490847048	5.688452635111007	5.3990299847251855	5.490813097927875	5.720543283299058	5.2459832867833	5.149003074116006	4.99278280909965	5.026768473600864	5.861806032884438	5.479948068016419	
mouse:9	5.952914651993741	4.933245511874915	4.941048858784381	8.400123927172679	5.415726682199589	5.7349381490695555	6.200111215981666	5.353293666268273	5.371102433795462	5.8071973126267	5.190743347201955	5.006106980377606	4.750337508658216	5.9119616521669	5.943228409109583	5.488410832448125	5.06556410756445	6.452536140115573	5.719057887336396	5.436217237962151	6.085307989013668	5.349641866808957	6.108882362272503	5.924549860998495	5.75948385036599	5.409974787832271	5.5366407280090915	5.945952392663997	6.056367855335484	6.580497045025709	5.9601504609115485	6.036922478036347	6.007871676643092	6.328760106247419	5.986882218087892	5.736408227120307	6.100500128760617	5.293652460962016	5.52249067342818	5.458665006327221	5.964962557292271	5.614721980275098	5.643890974149672	5.700880371696424	5.603956906385759	6.058168012863822	5.460703833548807	5.727334539725822	5.839263165490538	5.810350337470964	6.051596872868068	5.5452071157223095	5.938604209597956	5.996718002974552	5.687112659530465	6.373499522153389	6.096002433030646	5.538684825636778	5.638028415977038	5.616634078377681	5.4533440086200535	5.768314927693736	2.274980932417517	5.79754945135903	5.845114505008781	5.594542876101972	6.011413271068093	5.450820954336999	5.894174250866893	5.822797118323864	6.109695151374453	6.617533210640964	5.156581574142248	6.416108869551921	5.72244763447144	5.907842232290577	5.594707682607729	5.785354681737678	5.82280458793568	5.577778893540256	5.743982954550074	6.1573086442348295	5.853205992038852	5.8390213601453045	6.019276977859713	5.859899586675901	2.274980932417517	5.650458653754321	6.086842852849568	5.397859168081553	5.869016577120924	6.348869225799088	6.1631219353942654	6.089147332414807	5.22981839028336	5.867198060325169	5.7999517308504025	5.857698135714848	5.558849523810379	5.542455471317577	6.041604836660646	5.421417608084495	5.748175257578286	5.9048455220899925	5.921369711637654	5.503654785072488	5.84158539702354	5.951533870510809	5.830008601120209	5.732936400872857	6.135712877591613	5.820525597042596	5.741560712559137	5.73280905396326	5.866180152832115	5.664980809369336	6.131785445437002	5.5424905834437865	5.93547958015218	5.894779050347883	5.825795466132851	5.588863504405074	5.908680133697051	5.678793806889777	6.053576581921619	6.005525704267917	5.2169039669442405	5.833483476071615	6.083429281901612	5.857797650755435	5.7279751094669304	5.851029790625368	6.007148742216822	6.004890719070306	
mouse:107	6.48844652582174	5.671214226708353	5.319330838519299	5.415726682199589	8.349288042334793	6.2959259955434685	5.587581865230741	6.056046264459548	5.63027200774033	6.358301982920281	5.064742641703885	5.448096743704896	5.022715226599453	6.586678406848309	5.930332275010681	6.930887965202654	5.186151053366134	5.503857868516782	5.692122619302529	5.36424553130285	5.2849054995933145	5.150516812491793	6.095122431609038	5.053442215726977	6.251327057293734	5.9172808824289165	5.985479703912705	5.84326509751374	6.0271713970770024	5.36278490425841	5.589553716694489	6.145478829185599	6.325073784086154	5.734949755862315	5.744302236681259	6.236455271472317	5.920274354295421	5.6125525272622685	6.121309208266396	5.98779754026458	5.9220966369557875	5.778115086486077	5.773992384027412	5.595835463959671	6.359927738979183	6.191282185985593	6.314573615138876	5.810953903321122	5.76201034128119	6.43153886925068	5.514644712225737	5.363204909323207	5.922960799003228	5.582963952934908	5.639257854274043	5.674336606674615	6.100384666603263	5.924203406270477	5.8740471898394455	5.888567272388091	6.213948132393825	5.99301361827083	2.2749809324175176	6.065514592201528	5.458530149177241	5.955621511488866	6.2166582160708455	5.350768406773271	5.997752908803937	6.156982773652983	6.1629177078304345	6.0398300226888715	5.588061548214134	6.361088005698553	6.02627396445018	5.9095739719622795	6.535534173852121	5.957339834073531	6.268226107364292	5.635486782849204	6.077895848808089	5.675725165971515	5.627939115518436	6.027848526519506	5.726679498755471	5.908358902167425	2.2749809324175176	6.106659231735055	6.022064079896786	6.006762811315408	6.245001931773618	6.11025831781795	5.929180926954914	5.844473815031185	5.821794845107196	6.3042662378122944	5.743703506414689	6.165470830751397	6.058048260544087	5.850355754584902	5.557575712022064	5.468944461222361	5.545261083066144	6.058104029430227	6.234001796642505	5.713511925740654	5.570135479653867	5.821696174707473	5.909054879212862	5.9150272745631	6.2093822979643924	5.843445295059469	6.313270699081423	6.416413862556506	6.0950219914405235	6.124835766427349	6.203475906736726	5.925400378851611	5.996811322493128	5.9435614847343174	6.275973173797979	5.683859639739236	6.040567225593751	5.47194378370932	6.273095438265081	6.161471441612688	5.83548374201448	6.327171267071236	5.789651418977009	5.893715014460272	5.448381736657155	5.68622250341247	6.32203574596951	6.264139712980096	
mouse:110	6.150962073043683	5.920247727037671	5.174421589525995	5.7349381490695555	6.2959259955434685	8.394512165561993	5.400946429673662	5.182028549618833	6.49890374036961	7.314263203456802	5.156135780923169	5.430786224601231	4.7482069510706335	5.998960934645892	6.471860891781708	5.760551333732394	4.811076516873543	6.224775367220829	5.418890110450599	6.599397257424135	6.354855713993453	4.635896535355403	5.973329821047157	4.893308421240621	6.08004848753717	5.88138878542723	6.379761026288628	5.984338150422287	6.151380343447929	5.8250476958403645	5.837989790697005	6.385191756603924	6.3810191089584265	6.163294920388478	5.629697375398591	6.509225130409363	6.555108136632926	5.869548029941219	5.955512658632568	6.002649192033187	6.363803498098829	6.2501227040440845	6.440542020180882	5.805165896162989	6.588188377605335	6.610780376147131	6.277886728209824	6.210084457647865	5.766809184005295	5.762957022858492	5.835137407644707	5.570403305577136	6.569245419314958	5.334898364442742	6.248135072959458	6.69795611097257	5.86036579687747	5.608164366064498	6.137595052850379	6.073534613525558	6.502369804647772	6.387649095975146	2.274980932417517	6.187065368044895	5.839953777488639	6.732057561216591	6.229285025609575	6.098653749336096	6.7724072489380465	6.320184754397744	6.501205790605809	6.363991685246539	5.322399792183582	6.986893138793973	6.130928654194611	6.246562608423713	6.78477691287933	6.324357235430333	6.736563676562513	5.6062123770149785	6.537579262497737	5.646871747807864	5.606860989418308	6.234527082951372	5.233386189197382	6.492300109616062	2.274980932417517	6.230768453624951	6.311933261284265	5.835484241558843	6.367691435303169	6.034082224017807	6.1938227530515615	6.488401025397485	6.413082702951186	6.412281494010743	6.075190155559877	6.261676552361382	6.24956276208739	6.418541987403891	5.761124582975549	6.278901503122562	6.188125624780988	6.3098064376325915	6.496873911504469	6.103960143455236	5.667677586118762	5.804193407761254	6.077065343071613	6.312920420012276	6.704877211276214	6.46456311117481	6.492991274381636	6.744285973951202	6.23073545240187	6.678981095705506	6.501061640191537	6.175681539660134	6.033156816977752	6.175274034634214	6.271471443236903	6.176801864969839	6.365789936234419	6.187505901153679	6.4281375075820595	6.505368466359325	5.941678470030894	6.502728383923204	6.722051878510612	5.988640815454586	5.515290751326642	6.291968452509047	6.43810430401917	6.049469869435207	
mouse:154	5.63229716053249	5.664256817261359	6.03298900965618	6.200111215981666	5.587581865230741	5.400946429673662	8.388592487662933	6.2305533687457135	5.497771449490401	5.7888460840475275	5.22101143504352	5.3336087235895295	5.6348935868627965	6.3268935165637865	5.378689549729672	6.029006540656217	5.323302558794145	5.9903636348668385	5.056346791654029	5.550666341957367	5.919283400803839	5.670360391913392	6.253074153886464	5.74552692266216	6.012362759877301	6.178802145115153	5.782684867813069	6.716774893320439	6.638705700209668	6.229600777079872	6.206620137533054	6.0717872220471705	5.9789501176177495	6.160643914047196	4.923751912388454	5.521279256925234	5.9466398246215	5.41241438665892	5.955029867293737	6.16554791648325	6.3421587952188645	5.526372382755412	6.197350781714494	5.230235094549159	5.577923656668659	5.543689994380815	5.768489072255829	5.509435359700265	6.169745187282621	5.152986079191896	5.998730112619351	6.313487795908852	6.0442126889701004	5.744118718385252	5.486351735937174	6.449524005799912	6.578038492024113	5.572643371752317	5.811746983016938	5.5949976519284395	5.582535834076438	5.655254539352479	2.2749809324175176	6.3299305265997	6.438228636440417	5.740663603845954	6.3265664067308345	5.444440847956509	5.766066030886682	5.601227582877426	5.6313997056917255	5.810204238940653	5.205067795085212	6.117288325822381	6.109367208883531	5.252229817712157	5.716263380179491	5.314661630758447	5.5832948381106835	5.060327894301999	6.231534664660705	6.035724172724823	5.8646266516229915	5.832689391150057	5.634832517883142	5.7159609110944	2.2749809324175176	6.159308703079242	5.764639545675633	5.44444982521168	5.891407585909069	6.373394961709279	6.34391498173302	6.108134391866954	4.785166258453428	5.907856750534609	5.269054505451436	5.753273010449814	6.171375572868184	5.7437251063169334	6.176145102359577	5.828943130980159	5.491833200674149	6.163519247567692	6.027429935468254	6.060389493556661	5.957349173284451	5.166696017225391	5.950938040317984	5.782512926548582	5.935871026155654	5.505631913176331	5.769640190756352	5.853760031777407	5.621429456102316	6.148645895745054	5.950697218539158	5.462413008619831	6.117147202795456	5.518700723386601	5.897990339431191	6.0798603468936765	5.897540061933294	5.903273882398146	6.084407493812838	5.582600582302121	5.591521712002998	5.785168703282262	5.778351870472874	6.241221102615393	5.191277883662909	5.735552775134432	6.010900622672983	6.04935052352997	
mouse:187	6.212561826793426	5.542767467920001	5.807056386551551	5.353293666268273	6.056046264459548	5.182028549618833	6.2305533687457135	8.38905516880243	5.4937720051772825	5.373908663657929	5.104839710184656	5.714614241824913	5.636520273916932	6.396437890356232	5.792257545241384	6.470801729359988	5.05618841717809	5.719880040056889	5.563128696846887	4.958005653454055	5.685325372429229	5.827274343048833	6.6337173065743	5.394422109017043	5.74933490855323	5.934053107865856	5.564024142625078	5.83165111632016	5.950908189871646	5.771177295565215	5.791273552764826	6.130293220750739	5.950881942712107	5.362984414073139	5.467588050078252	5.479078827032376	5.395742363003682	5.508720239206266	5.460189595732183	5.488223072136957	5.671312619157632	5.694009239036643	5.380672456968744	5.617318831586234	5.651682872242321	5.28497443390404	5.449839754703346	5.522173843778468	5.89714483588369	5.722464215726442	5.574977307872288	5.663157805295965	5.649124816022189	5.2655947988705165	4.77273252456961	5.319533799161254	6.324821632508961	5.156568339378001	6.033389254456688	5.9286008963078185	5.383178272180253	5.635697194082333	2.2749809324175176	5.737334644648395	5.431829352700575	5.440736972400368	5.598969860032472	5.4571835458002935	5.545103123281338	5.60857031434913	5.827968284727307	5.830699176653918	4.972583233821662	5.472058842428542	5.972395704633751	5.4533869243914594	5.515410107915948	5.407094368982524	5.610224028593217	5.376790890472948	5.670165491926091	5.548547176129968	5.616113531523041	5.852575632698437	5.663027902142868	5.631279727287843	2.2749809324175176	5.551869655700472	5.831102663889156	5.839177536707517	5.68514208479807	5.952965777434709	5.647863125032741	5.444310066159359	4.82272179435667	5.542620888515387	5.292194087611846	5.505905480373917	5.4300134834719005	5.420154547062417	5.533397099154888	5.339775222702874	5.323385682658056	5.337404696237297	5.557971575932638	5.535567992955528	6.112941218192683	5.644713143189481	5.599456696590723	5.900042002436864	5.615244194741669	5.660150226715631	5.35874117359884	5.5516800021209765	5.984754051316029	5.71963155818626	5.462823290818138	5.779867329708756	5.9859260105924506	5.490648821247568	5.6288207212634	5.268003603265214	6.048527393141043	5.8824759781649245	5.653150670626484	5.771535483563339	5.457658149385008	5.684071282777564	5.2676934149721575	5.327910733790991	5.679224282747405	5.5763863590308205	5.61692052277734	5.809971682450254	
mouse:211	6.020685112823659	6.2408356227218125	5.45152579143268	5.371102433795462	5.63027200774033	6.49890374036961	5.497771449490401	5.4937720051772825	8.388774338993308	6.546472518768404	4.968411354518286	6.046305982698653	5.1089171815682874	5.796707989606394	6.660281921702391	5.40539257853505	4.666955663595422	6.217398285653403	5.78786895880085	6.8862043106355735	6.357497088302811	5.34018649367111	6.201634206697912	5.200367049249618	6.010646128155872	6.30314079620112	6.548744901399007	6.380253393890735	6.439862462833647	5.733505676027763	5.863091520210396	5.831394425660379	5.93426885290821	6.028023584846258	6.054273171764896	6.664240227386706	6.227377736558232	6.086537911680351	5.641905443649701	5.954150908092767	5.979213848587484	6.6433205729768545	5.722787333722911	5.436509343650023	6.5284825796788954	6.206812825495517	6.332171795314167	6.107765054242378	5.559993775349479	5.908025021834431	5.62036324921419	5.5803639152462345	6.899214305252399	5.8472689576198675	6.319710704173386	5.938709798744373	5.4791883138545705	5.477143041308347	6.307823886829796	5.914510415695805	6.014220093456986	6.555168687054225	2.2749809324175176	6.126366591499462	5.456654241272678	6.828362680517465	5.766078914491158	6.042293529757607	6.714669137211729	6.754474433822657	6.4511288302313545	5.998805317618338	4.648697050287416	6.181041484710016	5.91389790408932	6.1397745194306	6.710920632205891	5.6283221665638745	7.004693569259622	6.07996584333926	6.448334311651433	5.455899217821217	5.965248082111367	6.408665356162494	5.477539540135599	6.489019086077494	2.2749809324175176	6.153854676046183	6.344817011599049	6.012739292539678	5.960356834798816	5.8363337143561145	6.121851082974908	6.368299963807491	5.676154023384728	6.269450676605227	5.130043114270045	5.860390357215126	5.813155386867411	6.033959480013225	5.457426277336187	6.444399970121318	6.426398230639648	6.28306267173159	6.593973583113056	6.490363018237813	5.638914707346182	5.811230521004614	6.04783882580916	6.694661392816774	6.279852572369193	6.118435522543086	6.176162755202279	6.560882187057874	6.155835398470481	6.263877503657826	5.730266472001923	6.176318853031793	5.811127168527953	6.188836671412551	5.969533441960883	6.025499571355191	6.016262584856193	6.068258506818734	5.981576788710399	6.177284780630448	5.197449262277448	6.231793992065679	6.718562205819844	5.657311694491504	6.231712929269413	6.593162069851731	6.260198675681746	5.763513890184724	
mouse:212	6.140042452643286	6.642624667714069	5.733668342498404	5.8071973126267	6.358301982920281	7.314263203456802	5.7888460840475275	5.373908663657929	6.546472518768404	8.3866460197665	5.027067868959442	5.6242050210755545	5.181140076848769	5.915743229414357	6.515156681876756	5.804470930888414	4.699302773665492	6.229110246989871	5.571870828009086	6.383941313767487	6.288193737205267	4.591522969452913	6.501368627419973	4.796432323761807	6.018863301343565	6.004630920298467	6.514449780783057	6.510006253391344	6.476560541531802	6.055470810522801	6.0912204120921505	6.790788474038652	6.655326297329786	6.579099898688492	5.659975684719903	6.581526551582712	6.587538364455105	5.681182194722344	6.337641446298309	6.3765644827272805	6.813445119001859	6.32369928236923	6.37779869211518	6.14778936721936	6.65356056244611	6.517957879466449	6.811511217196273	6.281633344316909	6.135216718161521	5.82546396550449	6.157152412182793	5.986435363819791	6.753093659461143	5.35962236668529	6.434442797627445	6.6255129280356755	5.983740533333542	5.670237961904652	6.064557097362057	6.086576734513127	6.995881845212885	6.638626426959375	2.2749809324175176	6.3626351014717155	6.3558436869912684	6.883425111025684	6.636097899069953	6.390712211784299	7.023800851402667	6.578512087250322	6.767039554699771	6.5273816241145255	5.211028653043558	7.245826855795595	6.291306527151027	6.183971350887536	6.894869760308806	6.538432227642945	6.987350894878093	5.8653394232436815	6.815778034873766	6.092649837666237	5.927174985052933	6.219846357463604	5.438460536850354	6.638477456692308	2.2749809324175176	6.491810543815459	6.423837842121755	5.774299055365237	6.83584584570492	6.202000211511223	6.575511266490791	6.487348824853619	6.5938592830342895	6.724030987192914	5.472152149869985	6.679725538376999	6.63047733995667	6.427980737730457	5.868850691386969	6.484357701928166	6.164291965161615	6.60589934089357	6.94685549517337	6.268869667860981	5.543368263933091	6.024322941240189	6.244729102487237	6.459635128382022	6.5057096599326725	6.488946896710745	6.284195912336825	7.010119738045164	6.484227941730599	7.163614718989852	6.6637292675746025	6.409667607731224	6.010384465029976	6.421866476870602	6.289546316334826	6.443911665643341	6.648814035354472	6.088437383775678	6.681933188985309	6.588490320895611	6.26698321437947	6.743299099300725	6.985180371591424	6.146028450039004	5.674482885742348	6.377501444494172	6.865300405470091	6.4363335046241295	
