mice	mouse:77	mouse:78	mouse:79	mouse:80	mouse:86	mouse:87	mouse:88	mouse:89	mouse:90	mouse:91	mouse:92	mouse:93	mouse:94	mouse:95	mouse:122	mouse:123	mouse:124	mouse:125	mouse:126	mouse:127	mouse:128	mouse:129	mouse:130	mouse:131	mouse:132	mouse:133	mouse:134	mouse:135	mouse:136	mouse:137	mouse:138	mouse:139	mouse:140	mouse:141	mouse:142	mouse:143	mouse:144	mouse:145	mouse:194	mouse:195	mouse:197	mouse:198	mouse:202	mouse:203	mouse:204	mouse:205	mouse:206	mouse:207	mouse:208	mouse:209	mouse:210	mouse:237	mouse:238	mouse:239	mouse:240	mouse:241	mouse:242	mouse:243	mouse:244	mouse:248	mouse:249	mouse:282	mouse:283	mouse:284	mouse:285	mouse:286	mouse:291	mouse:292	mouse:293	mouse:294	mouse:295	mouse:296	mouse:297	mouse:318	mouse:319	mouse:320	mouse:321	mouse:332	mouse:333	mouse:334	mouse:335	mouse:336	mouse:337	mouse:338	mouse:339	mouse:340	mouse:341	mouse:342	mouse:343	mouse:344	mouse:345	mouse:346	mouse:347	mouse:360	mouse:361	mouse:362	mouse:363	mouse:364	mouse:365	mouse:366	mouse:367	mouse:368	mouse:369	mouse:370	mouse:371	mouse:380	mouse:382	mouse:383	mouse:384	mouse:385	mouse:386	mouse:387	mouse:388	mouse:389	mouse:390	mouse:391	mouse:407	mouse:408	mouse:409	mouse:410	mouse:411	mouse:412	mouse:413	mouse:414	mouse:424	mouse:425	mouse:426	mouse:427	mouse:428	mouse:429	mouse:430	mouse:431	mouse:432	mouse:433	mouse:434	mouse:435	mouse:436	mouse:456	mouse:458	mouse:460	mouse:462	mouse:464	mouse:465	mouse:466	mouse:467	mouse:468	mouse:469	mouse:471	mouse:472	mouse:479	mouse:480	mouse:481	mouse:482	mouse:483	mouse:484	mouse:485	mouse:486	mouse:487	mouse:488	mouse:489	mouse:490	mouse:491	mouse:517	mouse:518	mouse:520	mouse:521	mouse:522	mouse:523	mouse:525	mouse:527	mouse:528	mouse:529	mouse:530	mouse:531	mouse:532	mouse:533	mouse:534	mouse:535	mouse:536	mouse:537	mouse:538	mouse:539	mouse:540	mouse:541	mouse:542	mouse:565	mouse:566	mouse:567	mouse:568	mouse:569	mouse:570	mouse:571	mouse:572	mouse:573	mouse:574	mouse:575	mouse:576	mouse:577	mouse:578	mouse:579	mouse:580	mouse:581	mouse:582	mouse:583	mouse:600	mouse:601	mouse:602	mouse:608	mouse:609	mouse:610	mouse:611	mouse:612	mouse:613	mouse:614	mouse:615	mouse:616	mouse:617	mouse:650	mouse:651	mouse:652	mouse:653	mouse:654	mouse:655	mouse:656	mouse:657	mouse:658	mouse:659	mouse:660	mouse:661	mouse:662	mouse:663	mouse:664	mouse:665	mouse:666	mouse:667	mouse:668	mouse:669	mouse:670	mouse:671	mouse:673	mouse:674	mouse:680	mouse:682	mouse:684	mouse:686	mouse:694	mouse:696	mouse:699	mouse:701	mouse:703	mouse:705	mouse:707	mouse:709	mouse:711	mouse:717	mouse:719	mouse:721	mouse:723	mouse:725	mouse:727	mouse:728	mouse:730	mouse:731	mouse:733	mouse:768	mouse:769	mouse:770	mouse:775	mouse:776	mouse:777	mouse:778	mouse:779	mouse:780	mouse:781	mouse:782	mouse:783	mouse:784	mouse:785	mouse:786	mouse:787	mouse:788	mouse:789	mouse:790	mouse:791	mouse:814	mouse:815	mouse:816	mouse:817	mouse:818	mouse:819	mouse:820	mouse:821	mouse:822	mouse:823	mouse:824	mouse:825	mouse:826	mouse:827	mouse:828	mouse:829	mouse:830	mouse:831	mouse:832	mouse:833	mouse:838	mouse:839	mouse:840	mouse:841	mouse:842	mouse:852	mouse:853	mouse:854	mouse:855	mouse:856	mouse:857	mouse:858	mouse:859	mouse:860	mouse:861	mouse:862	mouse:863	mouse:864	mouse:865	mouse:866	mouse:867	mouse:868	mouse:872	mouse:873	mouse:874	mouse:875	mouse:876	mouse:877	mouse:878	mouse:879	mouse:880	mouse:881	mouse:882	mouse:883	mouse:884	mouse:885	mouse:886	mouse:888	mouse:889	mouse:890	mouse:891	mouse:892	mouse:893	mouse:894	mouse:895	mouse:930	mouse:931	mouse:932	mouse:935	mouse:941	mouse:942	mouse:943	mouse:944	mouse:945	mouse:946	mouse:947	mouse:948	mouse:949	mouse:950	mouse:951	mouse:952	mouse:953	mouse:965	mouse:966	mouse:967	mouse:968	mouse:969	mouse:970	
mouse:77	8.400511710395559	7.172306055707401	6.829681012968297	6.097675091955947	6.412335675125189	7.081589380733098	6.345571956043708	6.760656610829463	5.828152282005236	6.0632237219425615	6.998716648427419	6.518678757080359	6.632008706702741	6.264848504980501	5.382516054998533	5.788008613745686	6.3175560455438635	6.701002467168079	6.227917382922211	6.31256899513777	6.214450032890639	6.468258564385217	5.918886058006753	6.222050797293916	6.132923205589661	6.488167729823095	6.47227327514141	5.6521967542447165	5.860563058226898	5.972584394755303	6.370569681486218	6.097925588918081	6.694180415174343	6.055682242251726	5.383958510569345	6.150621208379491	6.166168161088278	5.2881505282323085	4.615985623552432	4.5811862343416365	5.231055854605671	6.1236698344513565	6.231672457965242	6.724376404460706	6.8911117075786255	6.830292893068886	6.114174105411369	6.250404549589251	5.779617123244405	6.419643339361254	6.080366726403071	5.2086827985093365	6.2435196394026775	6.403597492903252	6.662331042720979	6.923641085885684	6.579119189627741	6.717698290951915	6.341891661398531	6.058235310346085	4.916490063112411	4.453141088480633	6.5581959038522974	4.935295576553736	5.734726746802592	6.13591644231539	6.031325069890048	6.750859008440378	7.005196869363594	5.768958928966606	5.861706677904991	6.121950644197411	6.036346471280684	5.83175237972053	6.244689078147297	5.537330039844219	6.087943994721961	5.9619126903255	5.474955877996835	6.167828853876994	6.36796292744788	6.430342503650832	6.605373222338781	6.624070192782513	6.49182356049986	6.3280274850804314	6.465723307199716	5.991571139896478	6.134993784734752	6.018594267447304	5.760922568619916	5.839099761847276	6.917975869140742	5.985255256507923	6.204801500438881	6.023553349173897	6.154807386893737	5.986399428775324	6.561690630781687	6.667721013592187	5.9343648230383215	5.809948329939317	6.122241597814416	5.582227806258311	6.193934007679143	6.296960547989133	6.571509128189202	4.948601143303431	6.563993270928046	6.600700530168199	6.167193252339748	6.429843967911637	5.517015635290056	6.000164001739217	5.678696273606597	6.130139116797009	6.280162062373023	6.431424391169374	4.893963964401653	5.892909030914032	6.122241597814416	6.6493582606615345	6.746066485359932	6.628450464523649	5.893080479966672	6.0991325991558405	6.24371127879636	6.279838656555635	5.891572716391559	6.799597701522693	6.563085122371982	6.737032402212163	6.4250990844956615	2.2794372677780785	5.506201164515382	6.025457776495897	6.415961945584972	5.650800954864511	6.278221289176967	6.358622527769315	6.21973365298116	6.267153046899173	6.083384149763222	6.6864937939433915	6.884628972202588	5.791577333177781	5.187849973946085	5.04477736284998	5.692905285667444	6.231498174856559	7.049711933224803	6.866487025488699	5.7680563294329215	6.159504295885197	6.608490518320886	6.530471138485947	6.8021626593747735	2.2794372677780785	6.6455487102639665	6.945500348353047	6.3207601815536245	6.359998045325344	6.055440053726311	6.39871283796138	5.398573911762291	5.548952021066045	6.100773291989279	5.601295242575402	4.436842613361098	5.956479704798933	5.192416307894353	5.829065118863399	5.8798033083746315	5.839856288313003	5.925965241835806	4.444184108242701	5.897517715264478	5.519808188509597	5.143276145886645	5.4069840633929225	6.1377482753499795	5.916291789464964	5.748073308643731	6.275507571721615	5.742493096828593	4.946898463278215	6.208469089416271	5.679543235363812	5.411120642567482	6.036055416380086	5.995801367466935	5.765195551819408	6.360257889886352	5.218950753092928	5.991965358227871	5.435152340713899	5.918784043058478	5.729178566361801	5.45861345294427	5.16637135081281	5.345673746376102	6.392080040989633	6.53428056981773	4.623738339509169	6.649462395618608	6.353881413748445	5.111461935416052	6.228039504489193	5.584008970800867	5.774137875653624	6.1710837250050385	6.481695118894313	6.167983978397627	5.143469655651753	5.907175025525399	6.3362742155867045	5.285247991832325	5.4592195290113885	6.210096650340837	5.803151485007838	5.918538565207859	6.044134948228647	5.859057301712645	5.779998511457841	5.578893116493008	5.691641753465207	5.462241052158934	5.570479187435879	5.088208940411737	5.33230662792513	5.37667261380766	4.219120593296033	5.834376904972122	5.421140737529272	6.017640062290489	5.266549273144724	5.725403162853343	4.726655607222636	5.718146045691345	4.572863155233744	5.466745985529174	5.78579568653948	6.474608352260951	2.2794372677780785	5.6936067644380195	5.724578357780786	6.139477524293479	6.232864614499087	6.245463223322703	5.610409742061126	5.494773868845794	5.135506675832696	4.648582470400741	5.778995573116663	4.496688469007699	5.4038758092282375	5.708207061440872	6.3887855418719575	6.0372713201664485	5.591154349778989	5.778432890329742	5.519657735405888	5.755001949242623	5.4621194449488275	4.820222679992645	6.395678500169642	5.736752420321137	5.521003038406818	4.971492013702441	5.71027711358818	5.572718785433301	5.389612963485332	5.527097552023356	6.694689002395496	5.8789502046122974	4.645190922249934	5.995790371760711	5.520794163055141	5.8839488269877815	5.96412724907632	5.567792718799664	5.513518795461072	6.097053293308074	5.831429778353257	5.431897920198914	6.418787432035224	6.375212926614012	5.944775046400002	6.52983230779373	4.595793837889106	5.651071464944948	6.46349615801366	6.466964665874903	5.436376073520881	5.794991832587566	5.3826912678948595	5.404426455979642	5.845393042434288	6.322277455371731	5.826476496661095	5.689014919046901	5.534812174027671	5.891150037550622	5.410869636786895	6.408398135227431	6.999082438534622	7.059592826962376	6.785466395044867	6.077237040977089	5.922325039028818	5.782340853267145	5.404426455979642	5.363157539984207	4.751491679299961	5.3346928587874505	5.8567944867811885	5.8445318085507605	6.992844710841888	7.141783593536985	6.104962601801523	6.3010451320608	2.2794372677780785	7.054878364283933	6.8436660778100675	6.715547108153259	6.578138636400199	5.792178496283041	4.9551800136378	3.630726156270547	4.5578716805407264	6.078744706039908	6.682812966704336	6.541925535205105	6.923720017096182	6.152101750166324	6.560066948698463	5.837836384152796	6.3836681667914	6.297816139929243	5.818522120638867	6.297816139929243	6.177956311670491	5.9417467331177924	6.4574901464571095	5.9195960885302785	5.549245223621722	5.152595704025118	5.842462731500708	4.817745339552802	6.428663894830358	6.50916763589286	5.089237566793117	5.942608813945798	6.9318046773135755	5.398575642621916	6.092453409731048	6.28363210767368	6.281310402455389	5.940627762601976	6.200082479553947	7.026917308473087	5.817138470031874	5.434752755218257	5.146317723171046	6.2722679281183735	5.806884212186061	6.280015122920863	6.289955584250816	6.774080419816707	6.357983231902411	6.4800495317438145	7.006534364390163	
mouse:78	7.172306055707401	8.393009568384748	7.569953480581265	6.922440338956855	6.649527810044466	7.332037614574578	7.0304966649562335	7.29461291882906	5.464555355113443	6.9993310586192665	7.051958180951972	6.8053080231893786	7.284536362748955	5.754120264093627	6.00849893313175	6.380670917366807	6.221679517346015	6.681070446646201	6.866833431450883	7.384165308387044	7.143726832863672	7.052828960131133	6.728055535299415	7.2014890979103345	6.613919152288597	6.312869120439394	7.201634464519913	6.337761997056019	6.200553078705791	6.658083477782847	6.176610978455171	6.078943961838895	7.333548111918569	5.89413077644433	6.6127797153618655	7.186131172643594	6.574881266995143	5.776136998426456	4.451938221040854	5.344715322452692	5.672592853568053	6.412095347234512	6.743814642556913	7.089701197830868	7.214292767363519	7.270075192940184	7.329342903297306	6.881372896491693	6.21251209796759	6.389208259470182	6.309800063903729	5.2033655084326025	6.792728045235254	7.069313505251515	7.010091492318596	6.721414695570285	7.226709178566216	6.613295209975546	7.125026726809244	6.8487513012438965	4.754088103903838	5.784086150020848	6.914404612899312	6.032178712724836	5.833655427085338	5.967612942902708	6.566009449248449	7.463247067026352	6.9262104769952995	6.2309333866895225	6.624993847881935	5.3816223729651025	6.944646737373426	6.397074291387822	7.028952890035727	6.138089220736942	6.847063829017943	6.332654472743736	6.327135372184675	6.525543691330949	6.402023317988876	6.431049821128735	6.953169783217982	7.200923741351694	6.651443754518192	6.260243516550404	6.842364889320663	6.7654432952399475	6.520486490244672	7.130360658505121	6.389266400451384	5.496006301639936	7.205517419672237	6.592687943252702	6.596110480813291	6.643366995142126	6.646285806427711	6.522139267493558	7.289239083139573	6.6902054616276025	6.045110460111306	6.441743622285637	6.654631009379763	6.315716619473822	7.061494778278252	6.4072556664039295	7.57091262856426	5.80330091484246	7.194631717341507	7.152921593093184	6.582516543924969	6.808904710426408	5.9196682918842125	6.506721511688344	7.180992513794898	6.2428074295802105	6.127389740167956	6.804830820264797	4.675630907074279	5.941638297189012	6.654631009379763	7.19838122886904	6.727922307442074	7.191140776168824	6.418600453884631	6.630907158301768	7.475329622463329	6.898737298726824	6.903496338988248	7.111137375425415	6.544940944454124	6.94019791324957	7.041512503168653	2.2794372677780785	6.187411452411599	6.770338450775567	6.208110478850241	6.403017912456015	6.953607133922475	7.061342550075857	6.10682089396386	6.565510951826061	6.778823175236443	6.794405597680843	6.84976308451912	6.314017662258136	5.152733885830504	5.370430892046373	5.690644024318299	5.976687959385229	7.428549897110024	7.174556039083683	6.515036295019742	6.208172739054724	6.921166550507541	6.940514414918212	6.740946433150849	2.2794372677780785	7.100893838751752	6.9710827780434785	6.566813171390693	6.685033715316937	6.0107061334622385	6.480610750324907	5.115575315722538	5.964381061293723	6.713419755151087	6.40353397663141	5.125717077283364	6.378031947279169	5.731126397043137	5.6928897938510525	6.125733152867394	6.560103884246865	6.4482245513435235	4.2688854988589995	6.50544711431937	5.195463027048515	5.677887008040579	5.413640289828162	6.572148116898423	5.741206781266607	5.777771697334566	6.451294014636321	5.517463440017018	5.346993012515409	6.097827708259317	5.953410504922492	5.946725771247079	6.8896703244835695	6.559472599875125	6.1956341473772785	6.844088301107485	4.997336962012906	6.189013419069667	6.29030125251413	6.2361245303871495	5.626889566921968	5.989160287794823	5.189545671595955	5.82270532850141	6.806560813310943	7.31886144127792	5.200176654337919	7.17749008523292	6.854836209669773	5.690052497878348	6.2952885513121695	5.838710887900588	6.412036483198955	6.12036006700521	6.186505194744166	6.546482537982528	4.904213957240017	5.996244565396017	6.895145675091365	6.035880429768251	5.47040052674725	6.536147731595284	5.935280550260502	5.005846384194816	6.383708042940183	6.270204943409526	5.809121679000098	6.12588063944502	6.1749822080363055	5.245477357752318	6.243356674983858	5.05540309000418	5.34807876925923	5.94828375237322	4.799535518218448	6.184047207531439	5.831181055114639	6.528399357472537	5.790507041246022	5.391297078950128	5.303093922051386	6.198225332285864	5.2789921111843725	5.560503766022672	5.685918974241281	6.247023262179741	2.2794372677780785	6.257347171901095	6.375116994064368	6.020229887397351	6.51187376932393	6.037611756587973	6.039050090848379	6.217678542063869	5.436538661396214	4.473283861017039	6.143686086630094	5.408362909452414	5.907342648154707	6.3806771048594175	6.7382447635059	5.915981068120647	6.117792980652359	6.32824331315001	6.023124574332357	5.554340226223438	6.042068181191716	4.997877673106891	6.265109972943998	6.312926204171815	5.823791285370831	5.712374703865703	5.652561249825068	5.342610210462533	5.612949039434966	5.927046550674149	7.200957663032479	6.333299160270899	4.567921095455398	5.844119573394622	5.9065963864068705	5.8695275966744	6.2491264432820595	6.005515389116362	5.634586528253367	6.184815717843509	6.282313193468564	5.186390042777797	6.893781263920722	6.6401945948531536	6.644335066894527	6.136854790001313	5.249250877691696	5.90265360029737	6.6523987157345985	7.4149965570738425	5.641474528416601	5.4060190950616995	5.977392325185234	5.073608372854368	6.525840869214488	6.960217213721734	6.1517968485102505	6.602454247324622	5.864441908257537	6.088622983355534	6.294691871010762	6.54884604503896	7.201786967092234	7.1661009345775835	6.950268989328963	6.003383084694645	6.212777407673284	5.9674933550178935	5.073608372854368	5.709886317813332	5.052816604589681	5.48206136629532	6.162519842812989	6.298642144131276	6.644742826355117	7.158162935019801	6.325751347505739	6.557460115835651	2.2794372677780785	6.5571045228852585	6.6412162793932215	6.612707406858627	7.022260056129561	6.553884429558977	4.779881404254098	4.633994850542339	4.739579253912352	6.00008959618226	6.789222616486503	7.041599657514155	7.096116914283523	6.474988650972627	6.455723484686093	6.312926204171815	5.89647107253607	5.864974018894832	6.3460934904572355	5.864974018894832	6.069097383153245	6.700756494706675	6.276397686583321	6.587297184507696	6.061712109167506	6.1406228054693	5.888504831298539	5.461935363632362	6.660435990915261	5.99063171614718	5.802954783522842	6.118067576816113	7.641929347351483	6.1084476272209525	6.04334699890937	6.431017426542406	6.538796762692076	6.310020018997697	6.59396239319115	6.901087853622903	5.945003778200352	6.305063014144666	5.842034040653161	7.257785998146256	6.521030820784455	6.131945736939413	6.792902042769063	7.151338676246187	6.923613274747936	7.142205192203459	7.032116794080595	
mouse:79	6.829681012968297	7.569953480581265	8.395635077546823	6.593962630763347	6.108245666120736	6.8240397649878854	6.684507515322723	7.530742873351894	5.648512439787156	7.059090462442793	6.170550007415791	7.016823018733602	7.491148647131075	5.860378914793547	5.861147579616722	6.077823549461999	6.400250398659189	6.331121129860149	6.795448314548125	7.129090254639728	6.712141036418533	6.74271317384766	6.6704711096760185	6.917339061204597	5.452949891437603	6.646519939485871	6.760588631761591	6.469497593293741	5.888016328360771	6.58250250879444	5.907900340810769	6.3835937897389465	6.892716958990554	5.63660690169317	6.375655899315053	6.18561836107809	6.10609127936841	5.7791248912162025	4.6805181592548415	5.529420170481866	5.31468106258258	6.411776506627194	6.556569017870553	7.169813687933372	6.5391881235554	6.567145538531019	6.962297095941262	6.332381477557932	5.776895583355459	6.072235485331049	6.298959993178183	5.407622774071838	6.546575064280713	6.709623805141572	6.569390039305112	5.9992543103709774	6.797176815074518	5.860454970898875	6.514565203962297	6.969258130419988	5.09142368014321	5.230707514874519	6.2095710897122185	5.545679836809762	5.965580840740813	6.3096068887742645	6.122195050935919	6.705741188063943	6.464659594932344	6.089012523683707	6.2602074184493635	4.958814390154975	7.090157760467452	6.536690084100729	6.976310427718358	6.357327595008451	6.744826400419859	6.18459962727754	5.373665396883553	6.1946786856089515	5.833949908295567	6.2177232753639	6.721843953358045	6.783175130242999	6.3346055256067055	6.577254400926018	6.75536076531575	7.11073834406835	6.065301468108489	6.687685828677669	6.175227502401976	5.20441355489935	7.034260891414686	6.458623872203738	6.304755604181205	6.343320708922172	5.998876856493034	6.27829021840893	6.851212304426298	6.20673333027049	5.714953733334566	6.258898904364948	6.788723447994405	6.158295765895275	6.757998137970543	5.753590889599852	6.743366134271918	5.638259524271779	6.738035660397885	6.7848078556005635	6.149944303110576	6.551606786198573	5.949257586687635	6.029476863881335	6.835570891066986	5.6561556067702226	6.266196341806612	6.642265541743478	4.649626295079327	5.7791829216384105	6.788723447994405	6.829670716474096	6.12745168454979	6.623607924888878	5.948275348384802	6.343975612268839	7.22228605474785	6.773006317295995	7.084516429824527	6.744165846312618	6.0587122913175975	6.488177163852164	6.2757319461004775	2.2794372677780785	6.018685304648023	6.414485254588359	5.9496692396559965	6.206809886372876	6.719070305238184	6.70734738274035	5.336092714776971	6.159948510825112	6.54733316328303	6.7393424669640964	6.904503654426419	6.632692571744851	4.82740659738557	5.504523330661014	5.0816966069493965	5.4580436439554205	7.207482126345191	6.999812568026769	5.911982006599182	6.052731738318217	6.560698923165031	6.761321752715177	6.203839846915418	2.2794372677780785	6.497331817310545	6.258554007697676	6.538541025817516	6.665266680565289	5.290689962937276	6.268571472119001	4.841913764335384	5.681047402345904	6.368021234763512	6.089441136608789	5.3104219253125375	6.069487929269003	6.022982170343397	5.164316035388989	5.947297060353546	6.109522770788376	6.2849907366778535	4.602536317905477	6.540044242288737	4.948191864473449	5.93986545742698	5.234350036246026	6.049699634015104	5.645958327342189	5.382325031847165	6.310048635830187	5.513776251283489	5.394754002842774	5.9245678244014055	5.689084475974437	6.0749664277096596	6.28597781789121	6.524381764210859	5.908847894600676	6.202398658662615	4.865076516019674	5.92140990103603	6.471321343350409	6.198142980489953	5.321813773360459	5.932476819483883	4.941406237776842	5.9432121576775	6.515205936678855	7.068207583418692	5.381196745174198	6.885248013442441	6.472472565601405	5.449603097175023	6.1781633549301285	5.8359375109370255	5.9659534399982	5.855877326324052	6.436683212043285	6.3938742067023036	5.1113058109111025	6.14595827054597	7.029238113706007	6.21690052060453	5.347757405147936	5.958815793966202	5.636135892027996	4.951172515192071	6.436030216446192	5.7839969658925545	5.63272041779264	6.013340836730257	6.04091813698734	5.085216268230394	6.30499647649577	5.413062212226432	5.275065132645393	5.850013275711227	4.494716376357868	6.034216881542525	5.965273493729281	6.18116094300054	5.74824664676971	5.380117379742929	5.484114012887665	6.159425444119942	5.266978243405255	5.547238830888722	5.331755535279843	6.372620742525008	2.2794372677780785	6.573821730664704	6.088789701813038	5.533666926574904	5.8283065985514995	5.67920879385744	5.677453542670011	6.172939396319706	5.6331800187678045	4.806934680063517	6.25331491288441	5.350176008921237	6.049168914055838	6.688600365963508	6.9924355504950775	5.890797524387047	6.2596192465534894	6.470069579051142	6.164950840233488	5.7393783796702085	5.985527540495936	4.295695720158976	5.934323547545772	6.312229339768666	5.603110421240085	5.8012327031938025	5.565025841427529	5.254722376822508	5.43099490100918	5.731506802809813	7.187443279808401	6.024421624320825	4.118783058765693	5.519566438965368	5.484710445988559	5.529380184863465	6.194078539454864	5.697201249826718	5.387395792119358	5.947034163930079	6.117721224724981	5.220332604955422	6.36437717033121	6.727414108520033	6.455678194345909	6.124540737653461	4.66762704246621	5.730164654361092	6.492056557167883	7.187399594202146	5.961539738024527	5.465525316546209	6.129288091149884	5.55593779222714	6.287794149064114	7.094309652336376	6.218171953787259	6.641877237990371	6.1838517480056865	5.75498408105088	6.3615369454481	6.223832821469024	7.140209700075697	7.38634844825258	6.837579094216658	6.280266124032725	6.210243112093659	6.221926875739734	5.55593779222714	5.621622847667172	5.342118932677616	5.415100925686014	5.72350681251044	5.887802669872596	6.295178790851175	7.034540450691754	6.182370984597338	6.332817719695628	2.2794372677780785	6.496365654067305	6.777617290495899	6.984038487657307	7.003828302514078	6.280838803267457	5.1135322233005756	3.9438239310649714	3.601005113329114	5.166209074230883	6.495114705572386	6.620203315190463	6.503468151922501	6.297129005025917	6.086370676362793	6.312229339768666	5.555355823576344	5.594118019786459	6.1637036922753	5.594118019786459	6.236103459205729	6.397596137875926	6.283044609126653	6.275020220692942	6.199489304975042	5.882174850252141	6.082011075531073	4.500595337872414	6.99059521808445	5.819669009507889	5.77968841576253	6.1316387818428995	7.2906645615729255	5.839528210808114	5.3936791192376585	5.773552139017838	6.511555322913396	6.283063272708832	6.383535910920758	7.023811413450333	5.64330290279431	6.606172718644263	5.968602913748284	7.378292827322347	6.641537649960546	4.9667074870899235	6.686949730842501	6.910331051104414	7.1841088922554555	6.606171099881589	6.408442889100382	
