mice	mouse:5	mouse:7	mouse:8	mouse:9	mouse:107	mouse:110	mouse:154	mouse:187	mouse:211	mouse:212	mouse:303	mouse:316	mouse:381	mouse:470	mouse:493	mouse:511	mouse:519	mouse:584	mouse:792	mouse:793	mouse:794	mouse:795	mouse:797	mouse:798	mouse:799	mouse:848	mouse:850	mouse:901	mouse:902	mouse:904	mouse:905	mouse:908	mouse:909	mouse:910	mouse:973	mouse:976	mouse:978	mouse:979	mouse:980	mouse:981	mouse:986	mouse:991	mouse:1017	mouse:1370	mouse:1371	mouse:1380	mouse:1390	mouse:1398	mouse:1407	mouse:1408	mouse:1410	mouse:1411	mouse:1413	mouse:1417	mouse:1426	mouse:1438	mouse:1460	mouse:1462	mouse:1463	mouse:1464	mouse:1465	mouse:1466	mouse:1467	mouse:1469	mouse:1472	mouse:1473	mouse:1477	mouse:1478	mouse:1481	mouse:1495	mouse:1499	mouse:1500	mouse:1501	mouse:1503	mouse:1504	mouse:1508	mouse:1509	mouse:1510	mouse:1512	mouse:1514	mouse:1522	mouse:1523	mouse:1524	mouse:1529	mouse:1530	mouse:1531	mouse:1533	mouse:1535	mouse:1537	mouse:1538	mouse:1540	mouse:1543	mouse:1544	mouse:1546	mouse:1547	mouse:1548	mouse:1551	mouse:1552	mouse:1553	mouse:1570	mouse:1571	mouse:1572	mouse:1574	mouse:1575	mouse:1576	mouse:1577	mouse:1579	mouse:1580	mouse:1581	mouse:1600	mouse:1604	mouse:1605	mouse:1617	mouse:1624	mouse:1634	mouse:1635	mouse:1636	mouse:1638	mouse:1641	mouse:1650	mouse:1652	mouse:1665	mouse:1668	mouse:1671	mouse:1674	mouse:1679	mouse:1698	mouse:1701	mouse:1720	mouse:1725	mouse:1729	mouse:1732	mouse:1734	mouse:1739	
mouse:5	8.405781651354301	4.934800738527219	4.9568876593737805	5.58579023717284	6.092942790151172	5.6407462286698316	4.737989908006288	4.767742176701576	4.8037259638261975	5.620015521461096	5.063988091523756	4.843062253563778	5.267266441418107	6.115880598505781	6.246824557298558	5.990899807651807	4.567874320964976	5.082818189592224	6.196505878607329	4.95092844433847	4.3793288587976775	4.397112019716337	5.143657103025678	4.487624770749879	5.6348503324956205	5.325455070947909	4.4896603937055435	5.403748978421787	5.95416822406764	5.00022235596961	5.779913415582227	4.812391534115637	6.169470198215414	5.445996126160775	6.717912660494582	5.783331639026594	6.222775928773224	5.01035603819684	5.213565413343911	6.024457343250576	4.725410771740767	4.300194882190954	6.0559393296743425	6.697878920027037	6.485640920519854	5.514967560889773	6.067552195769489	5.632715578297825	5.376488484527187	6.021979971797743	5.858178083804633	6.564748951675025	6.265457473255958	4.570997852148944	6.166293798086178	5.558603720986244	5.039340461568484	6.864372957981159	5.127899203394332	6.086080047057727	5.285860787465218	5.6126060300376235	2.2794372677780785	6.122293009938515	5.657309931281066	6.210240054180283	6.0350091695229455	5.224983250415594	4.94330401282307	6.134613454577211	5.646254622448802	6.035988581871785	5.021536321328777	5.701517941677675	5.121149577332256	5.66638599146909	5.745127833596666	4.823667108274388	5.3853918231178	5.593344506485527	6.720805036243021	5.564952814620906	5.744985103549773	5.573239010095678	6.347994994327869	5.097971436060868	2.2794372677780785	5.707477052987679	5.9104700777292045	5.747526645239973	6.729896082525558	6.145844024772159	5.673921345166811	5.480964513532001	5.5230912173889415	5.938092529124207	5.436395735747601	6.648778271245941	5.388639154569617	5.337549830422404	5.530986979933672	5.141412945494386	5.18203967558013	5.643000074772401	6.083343423287787	5.374491065130816	5.949864455489267	5.290442473415352	5.170354644089968	5.69744439002443	5.753063124828297	6.520072983936709	5.57455655057077	5.671098561138078	6.518137946033569	5.88312240304924	5.366852296782541	6.010261894263172	6.024977463189051	6.343680324959269	5.944426843125925	6.239962252977525	5.7526939220755775	4.830468057775517	5.2959508742991925	5.0804232779274745	4.9883685563491476	6.033809551511749	6.063000106512496	5.446918621494756	5.181955500151799	4.661061895597367	5.91753232433343	5.944634337295593	
mouse:7	4.934800738527219	8.378633158702051	5.497305162488178	5.130610714970628	5.510469082238918	6.650064962960556	4.731170425882064	5.3636884980128725	5.988599269078364	7.0057188864688875	5.241115122793279	4.6712409470117695	5.05410075926723	5.71315218558024	5.402985659713579	5.256687701514184	4.914648167405714	5.398180079812181	5.618329677812414	5.211348196383412	5.498283681064876	4.701247325841986	6.535006918087671	5.086787540446595	5.815870478353089	5.599811219950598	6.316384423616123	5.96606570458957	5.865895466331972	5.90869759401588	5.611668892711444	5.642105522959785	5.9681994118017565	5.771946912452707	4.707550913868119	5.860666351935221	5.570554948245701	4.976611770212287	6.0170350483469655	6.076989183915586	6.398579203473039	5.7247183834686695	6.087427982881444	5.694984425857765	5.560331891457732	6.275813938239192	5.8717293365283325	5.817370898154223	5.684091350926119	5.088685424079461	5.559005161162085	5.520031393383866	6.216668449480863	4.296773337258577	5.830607479437813	6.191884289593353	5.397400510740109	5.135810925081783	5.861851668333712	5.0609470221459265	6.328047683072315	5.14691890996324	2.2794372677780785	6.028947877842036	5.634365562970718	6.082903387813751	6.182909706380865	6.3751528570412646	6.181289761522619	5.995471727189555	6.365640029769549	6.10882987741196	6.433199800521814	5.957371215334768	5.463039681332097	6.0919691468416435	6.098332480403473	6.040798714976026	6.221439702734989	5.397846990297591	6.287260491033541	5.978129804207445	5.556514682232273	6.295225137184593	5.480883679920568	5.810233843017414	2.2794372677780785	6.022952317249248	5.183220263450995	5.287631535631322	5.905125182170698	5.452040414581063	6.536445718622877	6.077911731620721	4.5191626579927835	5.763237630250266	5.557414228232699	6.004873052233219	6.574857206401145	6.640977950782431	5.599665963325707	6.0190629645943785	5.834895208267631	5.9078317259383795	6.193236638333289	6.293892405220866	5.208040924927081	5.170650238739405	6.17606342546075	6.265833136234748	5.898258711960336	6.3338980921253825	6.240315925378491	6.146320646035166	6.084535907644416	6.442100266730458	6.505880499417503	6.236608780936235	5.873786924279183	5.873823093244022	5.730708195025153	6.134381795483537	5.560036262165176	5.778757557238911	6.633759693719867	6.374273473212889	6.2106683259238	5.2616489413243395	6.664778528562849	6.040371616074216	5.820838995111304	5.655557756975874	6.060640251265463	5.710760513047337	
mouse:8	4.9568876593737805	5.497305162488178	8.381944295609818	5.049404604011235	5.427767729554883	5.818033077724775	5.677556335487237	5.666827703237756	5.787403267511573	5.9831390114016845	5.790742058280211	5.111132903503512	6.024988980011202	6.022930811574678	5.360560833825415	6.591953789379487	5.079715194681967	4.5926142341602425	5.310907523128946	4.917218975562741	5.13485769051878	4.858605677152857	5.954372742446608	4.713458858200847	4.924942964780817	4.640852061803988	5.3256289805313255	5.676678494073997	5.9589938757435	5.454191939022924	5.998928828187092	4.687903285879026	5.538658041290477	5.208193422863085	4.417861186426125	5.669498700306017	5.3086179426001125	5.686055700284257	5.595062504867565	5.9355336432409125	5.481252059159189	5.682077100908524	5.183434818614653	4.459031646651938	5.371541555298839	5.959196261118034	5.697553825031599	5.499939764439067	5.099714927774015	5.252034358531989	5.016892385349279	4.991834159695827	5.922637590945485	4.143695217614264	5.747566922742326	6.489580736944864	5.9110331762877895	4.903475275912765	5.769509625310599	5.014345804434119	6.218247752717243	4.752091565935489	2.2794372677780785	5.887751555953423	5.879795137916496	5.543813740184698	6.062297120180165	5.481101739974646	5.036615028770992	5.715659829935607	6.010004580330087	5.645985470932706	5.665072423920442	5.285284484595358	5.101083340594773	5.420147000291409	5.501336448851022	4.641089645512742	5.7399807006289	4.861345597411081	5.832370129866492	5.937425982268867	5.497508631455801	6.010811249859877	5.230836881482924	5.485767221600004	2.2794372677780785	5.753652122615217	5.001273322995042	5.457768463171794	5.6850550300333875	5.123137875795226	6.029051877814542	5.36380357154755	3.9026435824762595	5.546409873613582	5.189360931130755	5.6304862290267845	5.622521486067358	5.446580859013045	5.086410379666724	5.5423710365121135	5.26760007157746	5.748733148300715	6.071250575024063	5.7412142971025935	5.062778003791937	4.945020575367121	5.949553587915267	5.858628800655864	5.573394042527303	5.39156885074415	5.758710586069134	5.654825013243423	5.575213020505044	5.7767229383922345	5.507829655847594	5.689455727524596	5.660281740940778	4.939775068723227	5.4796330962155855	5.936086814836575	5.029857271605975	5.7237781908089875	6.090522267736348	5.897797650754329	5.909014897284182	5.051649682175892	5.562774202592983	5.854553807103239	5.775031113493883	5.89991492239097	5.698883742206526	5.100381541695467	
mouse:9	5.58579023717284	5.130610714970628	5.049404604011235	8.401850175903226	5.885360036172543	6.1779655724024	6.4130548842656925	5.072639951374024	5.178483107823899	6.224720018232216	5.586844389292513	5.168250439137437	5.923000469624062	6.416743478432086	5.8728579296615715	6.105224855047229	4.870533522105845	6.349627794665052	5.415445170206445	5.677522533364252	5.797266687381201	5.238646561489116	5.670532171852289	5.629792392927396	5.831543776332469	5.832845959738943	5.889963866797702	6.571654668526746	6.2824388943326355	6.6864991434784375	5.668155842496025	6.180630444100272	5.91286175591042	6.572651415399264	5.534865976327353	6.3795346063651035	6.323756742498093	5.237060170787146	6.017258789719671	5.924305726063796	5.949918040091708	4.4999075655321334	6.022770434886389	5.662828916214954	6.109554179797548	6.231818903160223	5.2557571204444855	5.7594442730020985	5.6903944662628	5.190151396328296	5.717035936753295	6.010283990825768	5.739392651749441	5.520359349374999	5.928504352901103	6.450002471723917	6.404460505954869	5.4955880646959026	5.819149276897326	5.891644482986123	5.391878001054097	5.818521596447127	2.2794372677780785	5.993421068299561	6.051955281124494	5.517806803457274	5.793348135165311	5.234235865693252	6.367274929783781	5.853673408247799	6.143727789907783	6.301711687516228	5.201599695503588	7.107613057314827	5.647512347954123	5.3330184286639675	5.9661391659352665	5.255142704686662	5.573581547137881	5.6122462628997045	6.047962455347797	5.709138497927293	5.814105241161222	5.916532230368597	6.013570283695606	5.784423935892875	2.2794372677780785	5.426698287851478	6.032350822841913	5.49313748336983	6.037448455440604	6.401766500956889	6.42650353223862	5.955288526490589	5.295478897105944	5.594324247290861	6.0494275486347195	6.051418580284034	5.607935301287377	5.592247811568244	5.365241949691608	5.462084047924548	5.8455958460067645	5.930222839585308	5.505886967219571	5.645496230076967	6.029648783311945	6.005067668652533	6.167510742424354	6.0985986239442855	6.87613287928089	5.987232928954887	6.370753111417066	5.87091666744479	5.690821040524371	5.878405378751795	6.540093477680797	5.963324597815966	5.924408806489799	5.59727407131602	5.660815670704922	5.450767983184921	5.798656672739424	5.57300298427581	5.663661070016749	5.5133840163725285	5.006941363864289	5.682878041231454	5.828749732668058	6.507682805637041	5.225495990683505	5.036226973439886	5.802230389571617	6.139919699252506	
mouse:107	6.092942790151172	5.510469082238918	5.427767729554883	5.885360036172543	8.336373835290676	6.19492647289879	5.119064661795665	5.561484433313158	5.128393717436879	6.236896739310735	5.680750079757019	4.497203911925514	5.840931250078386	6.722786622833594	6.153945832726292	7.369664444955667	4.767300426435683	5.377400793174006	6.035741184589762	5.050427303067753	4.437249060222714	5.278012871840392	5.632715943225854	5.105938860972231	5.825717189892001	5.552673405361322	5.644353948262617	6.168389122092959	6.145863246500941	5.705982536780757	5.716108276503528	5.65347121548279	6.161908443703156	5.67392840020042	5.667717250116983	6.436832487080113	5.99709204431338	5.138260261756921	5.931527010477587	5.910435580746292	5.585718418244214	4.887974876743571	5.526029730830586	5.649043612988542	6.231458248096436	6.2666762570800385	5.975776469093228	5.531794184211664	5.238556136356241	5.9446682983046415	5.147120691971359	5.65388202175149	5.918287118049584	4.882068310575951	6.282620885026425	6.262649564698393	6.110243357108546	5.9562923108861465	5.717822702968153	5.7172458125152925	5.941727320853468	5.762972782847344	2.2794372677780785	5.9379595324141095	6.789185478068431	5.621571410839388	6.16144445170722	5.156108418713144	5.664754218656735	6.101131947078761	6.2388562956855065	6.0050988490538515	5.373896183907167	6.407278269169116	5.358244426678331	5.5516712784681985	6.793544343236743	5.330669372221919	5.970680398513239	5.617176059482146	6.0324924063491085	5.873782781120825	6.61505860870168	6.404898409162929	5.720948436015754	5.589953824990664	2.2794372677780785	6.108838813210035	5.896062413338629	5.7070983956533645	6.513525282355802	6.085907282245356	6.195963836363779	5.422570832037214	5.346214817346036	6.146909102473669	6.106159595879841	5.952091329989141	5.490833757302722	5.790176786893762	5.1575573766902085	5.19867574480477	5.345558401599931	5.855252167060909	5.792174665999186	5.8319686411170695	5.40576209387131	5.692801806000945	5.813179565242751	6.155827787358881	6.4943287776241725	5.900847986855585	6.224042438502879	6.053631592050112	6.019128320634926	5.611058361871206	6.231924362270554	6.2610169435898815	5.920177369659303	5.823613950939666	6.005598943200014	5.488064434627903	5.52418453741643	5.005004764437123	6.411979011639794	5.8383776014626	5.89911040937065	5.5014617003592985	5.68006362984128	6.111657691774698	5.529421960395416	5.14232817955091	6.270424669892437	5.855891064966414	
mouse:110	5.6407462286698316	6.650064962960556	5.818033077724775	6.1779655724024	6.19492647289879	8.399741303987998	5.041035424278071	4.894967371527791	6.17939737597221	7.81061722171798	6.016130773062523	5.316258256168565	5.5529225378391445	6.283199720220615	6.162980563320805	5.923752358026625	4.699095712198366	5.845555099492423	6.134055446849864	6.129272685102936	6.117662074980004	5.28418338862841	6.7414576987912245	5.264892392998435	6.018691886130156	5.8501982552280065	6.387131834141733	6.317896664779518	6.420988170326687	6.426596308920372	5.930637651775571	5.999644033475176	6.3552538848125	6.501920096491558	5.616213645268225	6.787496328428665	6.520910601438499	5.5321926392576675	6.455016293629144	6.690828561676046	6.674920477387019	6.099291005272736	6.646628960632262	6.079978779499712	6.364976784246793	6.907283397270984	6.454451458035326	6.240416460278325	6.124028287200126	5.977632984916818	6.227955654878609	6.027863543186367	6.920569602329123	4.855821024548141	6.686103641022974	6.975550013631309	5.849130132848753	5.906635682363783	6.373715836655147	5.865371565134111	6.820803357794003	5.65216582124016	2.2794372677780785	6.6562764687207725	6.277194165999807	6.555243797665981	6.537049318400524	6.471072675844441	6.763872042346684	6.648215676961733	7.350734913293637	6.767570012169141	6.737581802219404	7.045293292380526	5.814276661027193	6.706572940831845	6.649071048432809	6.570492686950261	6.879136803430338	5.909797760121286	6.914323687235286	6.295732990678437	6.032538632614631	6.883392062788506	6.082597308749202	6.546685324323279	2.2794372677780785	6.6048861980407025	6.089169510895729	5.752623760565175	6.641847532751196	6.00415645244916	7.260302249726923	6.524576967427883	5.374476410454035	6.440495949577319	5.840113580473231	6.643960670581251	6.7661325239151715	6.756236364367342	6.1192075544695115	6.238682286213782	6.453888905980929	6.434455172912414	6.729870252672958	6.533465207862132	5.845430388456023	5.485344066987695	6.584676204236345	6.693193174290418	6.6226510280195665	7.0864350331825765	6.919234690809091	6.840494077840198	6.590824318505071	6.744530275454482	7.209725015483591	6.992067151181384	6.629310253378418	6.411212460922581	6.436034598895951	6.855697832140492	6.2858122229541795	6.208533244597507	7.07675205830302	6.837437486189557	6.760407223530564	6.043459230387601	7.247382294576443	6.711580344811477	6.0715067567635295	6.286738790369211	6.691403792731677	6.464089830280274	
mouse:154	4.737989908006288	4.731170425882064	5.677556335487237	6.4130548842656925	5.119064661795665	5.041035424278071	8.391003937735803	5.7355368589993425	4.741839412580246	5.1376797042261995	4.828808367593116	4.34392525619187	6.240941767207641	6.001072446969912	4.7839274303719055	5.685951204264965	5.213548027099608	5.553097645890629	4.819933651327915	4.916426576321732	5.385551421266234	4.7157801794180845	4.870577538114462	5.262985149651817	4.638954640102419	4.902435742251988	5.148794801320067	6.301439073630135	5.646310621889034	5.967139491997744	5.70426954250147	5.515700677411479	5.085344746684735	5.815884570612278	3.4945217904614916	5.292231940080228	5.119138328319534	5.4148367120062035	5.102511925037378	5.695717716427865	5.037442667369817	4.2483545314715	5.528023006658584	4.099015723446674	5.0502088457158685	5.280263915035047	4.488986076002615	5.283032248821266	4.917710491651648	3.9243170587141076	5.011640364404103	5.426024567447477	4.808333964575942	3.7426648551237074	4.764396965946122	6.118135599496281	6.647693234034282	3.98355357814932	5.069712008845297	5.172040757868318	4.787373861011474	4.741438957779976	2.2794372677780785	5.1281098944236305	5.578519107191621	4.616603672553472	5.1347939764597745	4.879764892632915	4.8280009993997925	5.313290665379297	4.994307149572254	5.7964934810163085	4.20942798146804	5.847957276729957	5.107733438381975	3.824182081864588	4.9241645984808216	2.8303925918333945	4.694476087181192	4.159873294005746	5.392415985080797	5.934354447801142	5.137198547821216	4.987535958276479	4.492443652568799	4.767954344511632	2.2794372677780785	5.260916123673366	4.886519589572842	4.7173934565262865	5.200083931607443	5.398264385989609	5.771305002502746	5.328754668019382	3.1898489092931963	5.0215621260692895	4.927298461962107	5.3982326711698505	5.54704206676516	4.772571136583784	4.968092047689964	5.2239227751635715	5.154370897775975	5.747738745175459	5.058550619374823	4.92940276451646	5.223876474925987	4.635978769643558	5.4167918431477915	4.948263905219049	5.851629267396957	5.139999020613587	5.326875835699122	5.380750320038855	4.980791194326419	5.542964086094457	5.4948533684398075	4.117324153832618	5.411344332322656	4.561484071384552	4.859792233737749	4.920992276798022	4.769160873371813	5.666727618376307	4.995159634933153	4.4541029026587	4.5582451285517624	4.778861175752905	4.7096426390333885	6.421319715974819	5.009290173138284	4.260508160041379	5.159380902207502	4.856963790406855	
mouse:187	4.767742176701576	5.3636884980128725	5.666827703237756	5.072639951374024	5.561484433313158	4.894967371527791	5.7355368589993425	8.392861505720594	5.352654824822662	5.217694596136393	4.952847831705071	5.621810740248668	5.736166728375055	5.963237682461291	5.253238550030591	6.175403571407243	5.594039861936734	4.841117478357196	4.971486245027062	4.737283965906735	5.155610929987319	6.352061999521531	6.063273897631121	5.4488790068267035	4.661183858250807	4.799161154283492	5.32886068451595	5.622423202598133	5.728499632810322	5.294424632706182	5.1283819587145825	5.970378569136242	4.910458220599034	5.03686326420437	4.3470970726029226	5.2076278134779255	5.217044880228483	5.076986454743947	4.8683645343204915	5.20986274270922	4.7349078948374075	4.97512549443596	4.792417674413327	4.515873493768983	4.812470206437057	5.114901051430362	4.866187412060747	4.884795862160944	4.516594682387989	4.329780729590343	4.794395051269056	4.624233534101164	4.996407762986795	4.225686527431723	4.926290817053097	5.568498464694859	6.323628160294325	4.432089989442398	5.2059692950829435	4.8479943576829285	5.082948020224832	4.749694764647316	2.2794372677780785	4.838766015887085	5.441553193690113	5.044901419863697	5.105636909251861	4.996509882768445	5.073297793579568	5.16315358212445	5.14212283685324	5.48783264690877	4.697651203321292	5.174931884621527	4.977255400735466	4.590547567549154	5.054360225377472	3.9736159029572464	5.134701802943299	4.816648671549253	4.957330158659234	5.452625346664933	5.310267284703708	5.127861853701821	4.732804153377106	4.84162959831051	2.2794372677780785	5.052060024730747	4.971084744220079	5.072324595590133	4.996570529427348	5.323220304303629	5.1783443710262755	4.814225770892401	3.540778840431837	4.852697893825171	4.97018831548457	5.131635054977022	5.137102892995308	4.8663958195423	4.46333041045596	4.987574653548286	4.703709694683875	5.066912876896468	4.9857242822996195	5.023764733017644	4.98799360425049	4.909408679005214	5.304583140291138	5.373340717641973	5.119970175256962	5.07267774734431	5.120464176972229	5.074803210568532	5.4867135249737	5.299150402385164	5.046585668564704	4.920199739227309	5.206257863494677	4.666181961272249	5.0413664032820105	4.609106533762834	4.73154022163461	4.94510691586354	5.389457051781591	5.200736922469111	5.009691538777516	4.570343473199664	4.959294277142546	5.5168385186758355	5.630406019704896	4.82240094596345	5.24813689192116	4.684440727528675	
mouse:211	4.8037259638261975	5.988599269078364	5.787403267511573	5.178483107823899	5.128393717436879	6.17939737597221	4.741839412580246	5.352654824822662	8.392532558824417	6.366091446973754	5.383204046567942	5.638500949873922	5.471967092899355	5.89132777897464	5.948847845161182	5.269039003663557	5.694219955011304	5.355647922044798	5.991911362191866	5.863895877066691	6.011736536056722	5.587355633831032	6.637779491641593	4.934805531505607	5.842595444444601	5.630440890918814	5.91676113620619	6.11015830654972	6.164627930133325	5.576053583893004	5.8770090881467265	5.233752183586647	5.593732087384483	5.816888939561817	4.995056273509608	6.436740341057149	5.978921860456801	5.874836257933022	5.921534705382539	6.015930481530589	5.535722905862332	6.778336744197878	5.465030077132454	4.533384505970591	5.667057180847014	6.343958443977967	5.9980437779140985	6.018107699250837	5.260148468202244	5.359138566049271	5.565815101072651	5.069375587698005	6.693971100766316	4.850533968115098	5.932531619932903	6.131159967595227	5.006054943206065	4.85716905450403	6.059034022086582	5.404081303424332	6.0181400489054155	5.83977494658704	2.2794372677780785	6.145768175669389	5.694513369967424	6.2553551559801	6.125229703587547	5.779647075183497	6.436817724232744	6.389978377676176	6.470737582211028	6.349716386475999	5.481043907049995	5.5792021571407755	5.213716218284416	5.913147977525326	5.655354711667455	5.412156707240635	6.964840035318465	5.773367095846615	6.178668363496529	5.903257428314494	6.287987852188408	6.490195146790272	5.861934846439969	6.236834738343177	2.2794372677780785	5.973255230070647	5.246551150206787	5.348492381816538	5.741569681967117	5.438885045249084	6.3147689158190285	6.0198678212376615	4.025960344296647	5.972774754483645	5.438098131553757	6.275068105662795	6.125545519016182	5.606503992855887	5.280475513731965	6.368154676052215	6.043460335659973	5.873698051682863	6.347111026568614	6.313939074635596	5.637813284121192	4.893656236712308	6.171942225705257	6.753097044936339	5.863865875288141	5.991231545759804	6.605858433691612	6.488453856379863	6.1948535232797095	6.048018069505989	5.810439680978693	6.0839914562544255	6.153740283520627	5.38405769461859	6.159543741878879	5.959727412565373	5.38761017286253	5.534952714751334	6.406828826770936	6.613740448190443	6.243489426711066	4.820470116437291	6.305847005641578	5.957892758962812	6.342880536879832	6.586991500546576	6.221449694799787	5.417620820936997	
mouse:212	5.620015521461096	7.0057188864688875	5.9831390114016845	6.224720018232216	6.236896739310735	7.81061722171798	5.1376797042261995	5.217694596136393	6.366091446973754	8.390772376213372	5.7845451286658225	5.465317669337102	5.694941244918432	6.369248104299043	6.338992553790256	5.960471509434328	4.810105308258297	6.021567089961874	6.31206015699481	6.284400475776307	6.311087467018739	5.366759889934228	7.053295580818663	5.4293294315618565	6.251960302750559	5.941117381499973	6.665621297975548	6.471340229531153	6.59196498594819	6.5000839670483055	6.079611164860578	6.2152043117044276	6.511560176729899	6.669947372823497	5.7156378345905114	6.852036671871199	6.586570127505629	5.6547864682931985	6.52254248989396	6.905152465534433	6.85160809637107	6.318255795142303	6.737259407099527	6.178347987358331	6.420201097561497	6.994706771537585	6.632919393796822	6.317443168547839	6.286098972612711	5.661585297274284	6.484224713771065	6.165421350213748	7.127754193487267	4.743396375703061	6.816504620237145	7.0631904881979075	6.067246484501643	5.9961713340443	6.459690667378053	5.918299909495897	6.997216627628607	5.862484306752031	2.2794372677780785	6.832619092411825	6.315923272903959	6.738797544847698	6.70545385463746	6.8239765093604134	7.012488129223918	6.729829284752618	7.444889608597427	6.85647359246869	6.747263469878678	7.101150386318954	6.016709380831972	6.719069745226033	6.6930512703412015	6.605611929181206	7.127933915549376	6.0014020166440165	7.1006808156527015	6.454813741925057	6.227138003880366	6.962199087835466	6.196791229227761	6.704592846481699	2.2794372677780785	6.783673750543823	6.1450266048341575	5.8236000606653935	6.800072376954432	6.048136674357552	7.255737737549127	6.738886559262697	5.377986713291243	6.600185804483938	6.002407121304725	6.826184959721969	6.943702435409897	6.833263072636855	6.196234262739026	6.236703753289723	6.530915614250443	6.60281470044739	6.905251477371586	6.609827700648776	5.757234064708252	5.466843095049349	6.755866312770083	6.779168005013325	6.678508121957995	7.180589728486367	7.006989838309444	6.934648773143989	6.515216133688767	7.0645152633023605	7.292002838757346	7.0258241614904025	6.713320660752052	6.469943037889398	6.51453843186839	7.041407126933454	6.531240013215307	5.988788447319833	7.275137360938206	7.052846897346369	6.819482340155727	6.099316324326029	7.339395649694438	6.81944655016033	6.234445587889349	6.521616225540399	6.861975344517587	6.523123599321612	
