mice	mouse:5	mouse:7	mouse:8	mouse:9	mouse:107	mouse:110	mouse:154	mouse:187	mouse:211	mouse:212	mouse:303	mouse:316	mouse:381	mouse:470	mouse:493	mouse:511	mouse:519	mouse:584	mouse:792	mouse:793	mouse:794	mouse:795	mouse:797	mouse:798	mouse:799	mouse:848	mouse:850	mouse:901	mouse:902	mouse:904	mouse:905	mouse:908	mouse:909	mouse:910	mouse:973	mouse:976	mouse:978	mouse:979	mouse:980	mouse:981	mouse:986	mouse:991	mouse:1017	mouse:1370	mouse:1371	mouse:1380	mouse:1390	mouse:1398	mouse:1407	mouse:1408	mouse:1410	mouse:1411	mouse:1413	mouse:1417	mouse:1426	mouse:1438	mouse:1460	mouse:1462	mouse:1463	mouse:1464	mouse:1465	mouse:1466	mouse:1467	mouse:1469	mouse:1472	mouse:1473	mouse:1477	mouse:1478	mouse:1481	mouse:1495	mouse:1499	mouse:1500	mouse:1501	mouse:1503	mouse:1504	mouse:1508	mouse:1509	mouse:1510	mouse:1512	mouse:1514	mouse:1522	mouse:1523	mouse:1524	mouse:1529	mouse:1530	mouse:1531	mouse:1533	mouse:1535	mouse:1537	mouse:1538	mouse:1540	mouse:1543	mouse:1544	mouse:1546	mouse:1547	mouse:1548	mouse:1551	mouse:1552	mouse:1553	mouse:1570	mouse:1571	mouse:1572	mouse:1574	mouse:1575	mouse:1576	mouse:1577	mouse:1579	mouse:1580	mouse:1581	mouse:1600	mouse:1604	mouse:1605	mouse:1617	mouse:1624	mouse:1634	mouse:1635	mouse:1636	mouse:1638	mouse:1641	mouse:1650	mouse:1652	mouse:1665	mouse:1668	mouse:1671	mouse:1674	mouse:1679	mouse:1698	mouse:1701	mouse:1720	mouse:1725	mouse:1729	mouse:1732	mouse:1734	mouse:1739	
mouse:5	7.42232909747311	3.906167467112186	3.8302988115730274	4.630369305188174	4.753357296137065	4.405315931887969	3.249125378108902	3.8538915138954457	3.5079538946533138	4.766968955662114	3.9440436532601324	3.8687809332333067	4.57180428664647	4.780464773619611	5.527117152227604	5.166341698891117	3.958017050306582	4.060064724087405	4.935634818090094	4.17905401083631	3.5383341223420333	3.500817299711522	4.20417956710069	2.841069788646654	4.432572728985047	4.176356538064872	3.50376921205772	4.727355198780014	4.685327601817107	3.5104760226703426	4.485895846172191	4.1039054911990345	4.919664894699718	4.312880704994597	5.9235522773970235	4.7533710949815475	4.785320570106369	3.6418577480761685	4.00823493111781	4.917482164679792	3.5753048818749846	2.8336741669850527	4.603434992210439	5.299119633584764	4.933089415212043	4.306173227402574	4.317103464648666	4.767767382743241	3.528602037364055	4.285376160079523	4.34655153473964	5.632392378568823	5.293902849975831	3.0613622132109013	4.671669781089575	4.875491601598085	3.999402716609201	5.243651446107335	3.9430039508105255	4.62333244732403	4.191730712872066	4.31907454245233	1.9372730570150978	4.7070022624657994	4.232097038853199	5.028093180822221	4.56738308722565	5.105875702527564	3.877854896215561	4.6219813011219335	4.548764168348966	4.95197096482006	4.26044302456749	4.788660220851492	3.554269046630644	4.746861684985463	4.988686288492556	3.590068669524222	4.850112496395945	4.490896664764424	6.382961270287626	4.400935420736511	5.032087359550575	4.550343222459464	5.053806551428044	4.71100559829164	1.9372730570150978	4.53805753397892	4.683236216119701	4.364168291348738	5.409378110362187	4.6404931470358015	4.685160526812863	4.099429572894866	3.8886072137696015	4.769870404416611	4.991630567842367	5.404320554629608	3.661662336034713	3.8250049703139766	4.254562898095349	3.3892477830482415	4.079816670764946	4.640371955169709	4.925960755071486	4.49454872968011	4.069290836895018	3.8770481760022495	3.7838392607221403	4.382620471021131	5.094516933862343	5.328798593441251	4.508672681376951	4.431513199159568	4.549045870562938	4.412916416826782	3.8237707235348006	5.229183998675121	4.90537823930911	4.605264096326646	4.486754316299731	4.745624554046763	3.7318410033107527	3.5056603708497764	4.327700748541377	4.322823727135325	4.055959799733104	4.464660284397568	4.6860747113520045	4.357778686109267	4.006266967862448	3.2114866343773327	4.744651519868819	3.9288075574206944	
mouse:7	3.906167467112186	7.743948827777193	4.258409563930839	4.660428744450282	4.200941681257166	5.791712383849452	4.174137047955403	4.349450261127697	4.25426359435326	6.339804406698891	4.232397527438103	2.992349414454581	4.238031705404549	5.23242914629163	4.669994730288356	4.6659743115428505	4.3132500938438625	4.475806450239551	4.209649072175041	4.566829122300858	4.883636315006235	3.7698773889272834	5.177804323039366	3.404206315312593	4.79608075208262	4.172668808075564	5.3785746056416865	4.636054878358888	4.374217614577932	4.636408884194183	4.45959684934709	5.259283254346344	4.17034951125008	4.559418988636233	3.9944120026251917	4.734885309193265	4.049957867621636	3.593645537128305	5.104710479143489	5.256371126650399	4.997715273184083	3.583630945036117	5.1021696885171295	4.7167855434476635	4.950147240385002	5.232152075393775	4.362100295393302	4.504071209714953	4.417629519894888	3.0455346776164065	5.20675676950659	4.543238284552341	4.751473155624042	1.8305425508307516	4.78814971423262	5.119298906942334	4.949148065236595	3.895473840677557	4.6949245385294205	3.9367254390487805	5.2264084790059115	3.6940830228160726	2.1586756921025376	4.771203146096241	4.453506717349049	4.6417171578239085	5.039514067094828	5.897951726895685	5.299790382664904	4.5441611459127795	5.162410408888821	5.329437182400213	5.987421050652259	5.389821817388102	4.0752819491808525	4.779988659431339	5.13568937187118	5.038471074459554	5.008090162801782	3.9688020606583025	5.027946477696425	5.108196285733157	4.268215570722877	5.0123670228353845	4.229899149836742	4.573283531764123	2.1586756921025376	4.763697050917037	3.6996332281187647	4.07432301421867	4.94314663792691	4.248581589453699	5.381350133626217	4.860809527717665	3.007280703514742	3.975338799034658	4.567672412723553	5.151411446753073	4.970730360859447	5.590910025521179	4.820730948916162	3.8735519870400372	4.473061137620865	4.437253590813321	4.421543603729496	4.9465669441850615	4.388112509254197	3.920776320112441	4.6644685759869855	5.185783976685596	5.470819327025859	5.753195471345115	5.336450029381838	4.943678542744185	4.930254690606349	5.126376536844855	5.477705496260272	5.723196023221402	4.843246119872825	4.766449038820015	4.687126859458351	5.053019469936354	3.9472263265111462	4.594290736356896	5.505223884022026	5.111667112646403	5.171703213111022	4.381829963430973	5.392606379093142	5.150769733974711	4.347892934271361	3.7575725261129858	4.444533675264704	4.056257087028104	
mouse:8	3.8302988115730274	4.258409563930839	7.310093782868535	3.880486129321924	4.351125332372332	4.438406402646091	4.077845516749987	4.422512628889203	4.406073307373153	4.862904543020368	3.873467795187512	3.8285469304333377	4.899977666606542	5.077488216943426	4.1298883688296195	5.012289907804146	4.2028574178293825	2.8049161260650766	3.5983102244840364	3.913157923967798	4.296464058635954	3.5297951010610262	4.424555971585988	2.4708448132403675	4.066278838703716	2.565010066099357	3.8567997675442323	4.027412389848023	3.9332166330828504	3.9160127991350993	4.497231129328049	3.5130628922172997	3.2883076989154554	3.145502676357575	3.523195836051052	4.203051233120396	3.5134502090962094	4.011218086662332	4.57827125952734	4.627543860512988	4.023857394413826	4.073624899467745	3.7650100726176765	2.8505662930471423	4.3329101405832375	4.691637811550992	3.9202703487835313	3.2499491858471536	3.477366834242776	2.7368489480003095	3.840284791580398	3.165471979459164	4.332075011488858	1.9250240535901781	4.116426809187409	5.256949181501712	4.215509575978854	3.4271219569370377	4.597430201101693	3.3796540177320926	4.936103564128883	3.1272575036268937	1.868084733550273	4.709647937356275	3.6051455523645703	4.100877993100648	4.285897868253653	4.212732565313738	3.9418792694749265	4.102331199303009	4.734816913442231	4.758927565455496	4.3251232761119365	3.468197905145405	3.946593457231442	4.394846235280582	4.0748875686750905	3.567272700915553	4.667861464758223	3.2248309065036707	4.324886906240945	4.599265274119233	3.8550592944851876	5.124191818802492	3.6012485804816237	4.212023712684049	1.868084733550273	4.394882221960659	3.5157666475970206	3.925774760130872	4.2722289625034815	3.6372427417626945	4.866332402606872	4.134300689464178	2.104107745207811	3.4314869395123515	4.242905783712123	4.582170241805146	4.13717393836123	4.126329897897635	3.6005434435661527	3.912867166189965	3.8615321872101642	4.089113919660454	3.9763240258903965	4.368260803799325	2.9594043367648855	3.845084415811759	4.642560787098387	4.350797940642215	4.8146560881378	4.166415972958119	4.796762785962088	4.402839378020924	4.261743747503813	4.200385253425322	3.748107803292236	5.234986964651328	4.390250329213501	3.106544881371259	4.253925065068689	4.372288409727999	3.1487839341395443	4.363198549172251	4.856212975010436	5.1942586855903805	4.244659381419897	3.203059864643425	3.932630450204059	4.38310151354366	4.305089721070175	4.791957537021827	3.7760747677119757	2.746957204513443	
mouse:9	4.630369305188174	4.660428744450282	3.880486129321924	7.526073140677718	4.87875995568257	5.414074370109794	5.8097890818169695	4.014725768497427	3.5256239028945804	5.838572510484071	4.448920179790584	3.949447097890401	5.4102764084933685	5.289117967444783	5.058760877825251	5.33192802774486	4.205716521905818	5.33930294445079	4.227985304560226	5.234557617505368	5.297349194342166	3.9440566878684873	4.49708997748631	4.319988655393884	4.47811730924443	4.124575870749853	4.510215678045475	5.419264245783938	4.728592041619219	5.1847046551980736	4.317651445500156	5.117154869562086	4.432069833755975	5.1893956797141465	4.916179010809571	5.256144131125307	4.649837869270518	4.2394705102976165	4.794833672194644	4.8948092726963885	4.78342030742694	2.9440396902566923	4.8531882186412645	4.839406905167641	4.794526203048278	4.886791180573973	3.9638201074268156	4.1210512158572365	4.105456282660796	3.315268717210248	4.7981796299600905	5.129592189082059	4.414558177805866	3.7497821272243295	4.955400206370806	5.444395401352169	5.554943168478825	4.381387676742757	4.436614729198398	4.530408845120527	4.394322116309969	4.0172433613488945	1.9624324473659434	4.7341986461550825	5.198222291183792	4.161946119326616	4.642671116596571	4.916860488711473	5.005119451461218	4.21729329500949	4.903118552798934	5.044065675836839	5.148322508886391	6.649242909973738	3.8678398897278514	4.422985006544585	5.117154869562086	4.19328960029244	4.635585194636251	4.339303249252858	4.8776493250535715	4.463312794378039	4.52869976576056	4.3988544388636885	4.767203304100048	4.774918822537247	1.9624324473659434	4.365858344501005	4.323756409283117	4.115783554179398	5.152192345832193	4.650256394768356	5.260069185295588	4.645110975496061	3.636946078299724	4.101797055855741	4.840890912873354	5.054947588223107	4.038377020915373	4.723874497636223	4.501735212478514	3.222029155163722	4.3439774757820455	4.729021990745823	4.1025478672918485	4.504244824803084	4.657690642666103	4.640688261172635	4.97523604796596	4.727959376291437	6.05738861666401	5.249228929610883	5.074343543015024	4.463907504246892	4.059531524297404	4.602075693643728	5.1018555997929855	5.360620355307367	4.830703993318451	4.710636858716045	4.340220899006153	4.620370580237353	4.3542670124454075	4.723843820212332	4.574156863909815	4.559560064472414	4.078468565184475	5.150980924216878	4.812593833532771	5.940884127284475	4.206292803624317	3.443485822096248	4.620558384831899	4.5566162095757745	
mouse:107	4.753357296137065	4.200941681257166	4.351125332372332	4.87875995568257	7.081021099899996	4.6170219380330035	4.077845516749987	4.754719902787661	3.685063283078266	5.041520078407281	4.4646145471304415	3.3992509747710242	5.003060373942384	5.926702022742342	5.126791532158782	6.457742711460728	4.2028574178293825	3.9177987774393275	4.528208860748956	4.153918661867983	3.539848601042555	4.271316300495233	4.517588951146985	3.285308181973342	4.425519796531746	3.5992069144634375	3.97814713218901	4.988649654906817	4.590993596279205	4.0252254273154	4.4440201268524255	4.620733073694145	4.401190350289706	4.142405839686736	4.709985316204815	5.159675480759491	4.436508693660247	3.6769911315619144	4.69299230962433	4.6648108741258705	3.7585669902669503	3.272502650251205	3.863021405599997	4.056623537860698	4.621745442734013	4.789649144533312	4.018281681765853	3.3375889492017157	3.306324414980115	3.6934731956394034	3.8812211726874724	4.208189679382033	4.427419369424041	2.9219272169193387	4.221226805926081	5.361749178240384	4.828152573446981	4.5347921384138825	4.21625236146396	4.1550231447658845	4.521894590892574	4.050315988190931	1.868084733550273	4.320846540925787	4.7919350325183325	4.19622235103583	4.589157461924375	4.15242676250803	4.107390154521337	4.20034253228533	4.844029541622531	4.860050369326144	4.256709130071847	5.000366226996527	3.44262456152293	4.504058863460882	5.607055890526213	3.78974286943098	4.789208829403002	4.337713557877922	4.684127864068975	4.541797391445559	5.147341172874841	4.6329137410358365	4.524307065045662	4.316823709422721	1.868084733550273	4.4379688503394705	3.94597312055612	4.269834285810837	5.269132125832641	4.567141378027614	4.99440142953756	3.607780660471594	3.2690460974267905	4.301799224958445	4.8404670061351	4.677514599740329	3.416163914066344	4.227452701768283	3.6958878015013354	3.1162218141332954	3.3617560327060927	4.025190912968943	4.07166838382558	4.461293783360322	3.6754322583130294	4.249197967792226	4.179381513473332	4.666737502229923	5.812929914498447	4.4871221937181485	4.9015627827007595	4.498183735956107	4.359755080486134	3.8029438259630473	4.240045328011662	5.400497849697738	4.47947633262878	4.214215062848105	4.358725061807361	3.8396007342099265	3.3996145912704807	3.475508014023391	4.965425603190736	4.631269736840734	4.605304318823425	3.8491430151607338	4.0418430783843595	4.463999756640179	4.471770231924149	3.4311344765736718	4.6707314527509665	3.6768558407783627	
mouse:110	4.405315931887969	5.791712383849452	4.438406402646091	5.414074370109794	4.6170219380330035	7.756777358193861	4.119939078041893	3.7090351424825325	4.599132454740823	7.096395511690536	5.212882223555718	4.043058978748987	4.326017740424569	5.670946835406566	5.311332992660187	5.1069114882148225	3.9196147684407414	4.951405697706461	4.537099355859699	5.361338421359216	5.558628564127659	4.277863065554764	5.524770988098625	3.6048244657940494	5.231055643699158	4.40474276163085	5.7700057961884905	4.97224982138084	4.767480261865701	5.1235638640953045	4.596278122502918	5.426268920861558	4.431758269946209	5.184656779209547	5.132885202560356	5.292674640973809	4.706645975379207	3.85347779714841	5.517060390903003	5.736209911976598	5.572005391870192	4.078038497418618	5.677639226168667	5.081340026097923	4.8026078852006275	5.696799610935686	5.035074731312425	4.855469052970065	4.868041088385446	4.369939560549002	5.580808148425129	5.013725526549445	5.4610262896911745	3.0960468221227884	5.562141186814915	5.823583802658382	5.005568180923219	4.6170219380330035	5.215182891928267	4.494658643154566	5.452125604535625	4.253096795734768	2.0756497039447477	5.52208676173445	4.889270944523403	5.208414231211924	5.394693309091787	6.0354387612830855	6.092857833020378	5.005878379452742	5.96710825015549	5.88476685756337	6.408898548539501	6.068918843447715	4.507220006916151	5.546309802983693	5.426268920861558	6.041884190349703	5.857761445854191	4.574937510543105	5.702100332580975	5.2448775588889855	4.802167067071508	5.438449588203248	4.794444346764621	5.599178005601493	2.0756497039447477	5.5181390605997915	4.3816959128791595	4.446320951397332	5.4236925302065915	4.576031873138357	6.7815612372245635	5.484573687971148	3.7129289208200573	4.432334453073675	4.79417860240209	5.747440600637956	5.1093902963826165	5.854924229629084	5.276391576179657	3.8193019815767215	5.1065622815066956	4.9835228946689	4.877204230992992	5.266829630527734	4.662574922366859	4.202909564059217	5.1717976967107955	5.665668032694228	5.993792356965061	6.312905544599503	5.934249476067796	5.5103756161322	5.165290927653546	5.3646604993683775	5.977108279964915	6.454438423410938	5.590295735358298	5.019750910015517	5.164260908974773	5.769542208881598	4.402413015400724	5.35908130622817	5.770961450358149	5.663956430207771	5.308384486266851	4.8446354179219835	5.971784553056031	5.802385997861748	4.389615543942701	4.485075050286873	4.892058569206297	4.482391687945775	
mouse:154	3.249125378108902	4.174137047955403	4.077845516749987	5.8097890818169695	4.077845516749987	4.119939078041893	7.481128264820686	4.320422582872439	3.352772740081524	4.54443721841617	3.8958647116447187	3.1405733424126536	5.745652052087797	4.569557687552862	3.964278336686851	4.557404980797328	4.372518643236852	4.312293130063644	3.504279986948968	4.5990884197884085	5.014527894176991	3.3834386663062777	3.646324824511404	4.134998766998638	3.488175811731132	3.2780530673090786	3.583519951921886	4.839831668133389	4.004968964935517	4.638093302141192	3.950582806336455	4.226105893427021	3.52276500887272	4.1848926001231685	2.6856657752546003	4.2677496173598275	3.604068580526306	4.277780043691788	4.064745887445195	4.2742500469818445	3.617868357523006	2.8140222670133324	3.9835523977017617	3.114424358956537	3.8431526495927293	4.113534784578407	3.057402457026779	3.530383118771381	3.2351427240668578	1.993978825163348	4.126931195896415	4.168711896039276	3.488726799250781	1.7981082758477165	3.50262616860826	4.583156385099102	5.179930166218928	2.6664988843402835	3.6727571503384855	3.7204474201955122	3.3680841360131457	3.033427327137176	2.0756497039447477	3.750413065194335	4.311733195148312	3.283351214566485	3.806474916005784	4.084623479701321	3.6882493255795885	3.5242281723304245	3.880720777904001	4.958902408187539	3.607519410385298	5.167563723187193	3.3475086811159427	2.854202411014544	3.8016077530527443	1.5477484088815125	3.40825883230381	2.6949287985060106	3.746783879268361	4.832302178903298	3.4023298397302133	3.608984867235849	3.2276195136174444	3.5382309162814387	2.0756497039447477	4.229272189817889	3.237757193358502	3.4458346417335246	4.230212812835875	3.827977369011794	4.407899772557787	4.418965347829681	1.9229669566871275	3.388928088489099	3.7531482927216153	4.104899126395437	3.971563906218461	4.002374715420016	3.835000753523417	3.407759346034218	3.5169733499924494	3.930075032561957	3.4358134083367515	3.8603302744087604	3.943859002318545	3.5536931491545367	4.38206432838071	3.6160242999801815	5.078424089993662	4.106648618831555	4.1229699895594765	4.360280526997672	3.3988758557470606	3.958161143249404	3.867623555832095	3.585582477675872	3.9880607115041933	3.81958788258098	3.580132268666078	3.6309040736883453	3.568923228163078	4.278926033196815	3.802912407718806	3.5481881055969	3.075431766929187	3.767222830746272	3.76702041806129	5.529353081236093	4.1394796889274055	3.042759560136427	3.709852228011893	3.7343371838192128	
mouse:187	3.8538915138954457	4.349450261127697	4.422512628889203	4.014725768497427	4.754719902787661	3.7090351424825325	4.320422582872439	7.475474307909458	3.826806909969861	4.241432704065284	3.8965358744219465	4.978783553223565	5.0360033259593155	4.902384348764565	4.438312506575189	5.342605087006696	5.465810160046033	3.200673526022974	3.670600323233193	4.308915323925696	3.7606943538080104	5.101012870276781	5.011774590145345	3.434052214978	3.410248977060049	3.1028755804527868	3.997415257957235	4.181155029604829	4.483775604322588	3.1575144179512185	3.621752511442377	5.102721507236231	3.3636484755391045	3.4163348173550228	3.6921360925627376	4.26757597000721	3.5821811836584585	3.69470191348435	3.864810886983607	4.05619416507032	2.886325668452565	3.2279175730486807	3.252009708631321	3.3556148539838286	3.7296459319817323	3.9672825582434785	3.1959150954760185	2.8331136646062216	2.520051187750952	2.693718943435059	3.43461083566899	3.4363041204566116	3.632447860601597	1.7918537014680216	3.3833799433374345	4.3280096804556365	5.033728756784711	3.457256370159334	3.578360501938608	3.5547410906016803	3.617825902545829	3.2678729940398963	2.0163454266891834	3.5703920329878525	3.710542418908511	3.964863880403139	3.6264538837993014	3.796599104967566	3.362322544423245	3.3779759459954963	3.90660362996966	4.117686828242048	3.49763171060292	3.7251494618139134	2.865989338340725	3.551170697682956	4.120484236022442	1.837198740589098	3.8221541383391586	3.388060784926288	3.600531652933432	3.914439693033427	3.99567478489819	3.775305203520074	3.671014314261769	3.50081495219663	2.0163454266891834	3.566668938488088	3.542466473752903	3.537710307648875	4.455727841288599	4.571647739943385	4.166705251719611	3.1088813753905007	2.0872734593411604	3.5068277161360006	3.8769640715014804	3.985894446841908	3.644337171318645	3.696444050005344	3.1122711820000486	3.793168450895901	2.8018818136765433	3.4413432034984694	3.276696875003136	3.6900646750096158	3.345445736769177	3.358133216257842	3.967583434414638	3.802132084532141	4.879180825024614	3.764286564212727	4.009463271948478	3.703212227133663	4.230005365006759	3.9636584173658034	3.081243690913203	4.357802722169033	3.8415844731034277	3.5056045524353	3.4666255510550807	3.1796557116797013	2.9340827598412993	3.624066243266306	4.122166459137989	3.9764927224793167	3.3232993072131176	3.452905704675616	3.4397936831614744	3.9492570622354224	4.582755367455416	3.3968383197942327	3.95569127453608	3.030602192583757	
mouse:211	3.5079538946533138	4.25426359435326	4.406073307373153	3.5256239028945804	3.685063283078266	4.599132454740823	3.352772740081524	3.826806909969861	7.780721305789725	5.023630595115099	3.9318532041203165	3.4949987447812747	4.383535322883641	4.648650839560327	4.434400269523296	4.179116868833342	4.813713854213054	3.150874047571252	4.662709145286325	4.51645401939216	4.623215060779351	4.178880417334444	5.160023536807097	2.9234043791250333	4.416299025138069	3.847841668658603	3.9699297747870266	4.052783273145876	3.859597741216894	4.100468191489225	4.789142457951964	3.60661973075796	3.273290529131593	4.116301166752882	3.8162116022179084	4.312360809156058	3.5829915469385543	4.609206362791285	4.85975748188131	4.533609441535649	3.3853285269259628	4.975813160176194	3.8293334806892134	3.173056665867542	3.7408291772118547	4.690876258205883	4.444336765988219	4.405498821739256	3.296124755741881	4.2177824143014835	4.602288506438535	3.3002038821609183	5.048042281443232	2.8911438351363885	4.425342835815401	4.663172812986403	3.4064265988438605	3.556881515218012	4.192886896082028	3.4220621207662356	4.113001932873353	3.844943874952011	1.9926237157869577	4.82489663278706	2.993816364623327	4.679019638607993	4.755383084866713	4.2886252510794876	5.061186273300153	4.687714482480308	4.719292587005469	4.862470861717131	4.156367057423484	3.670288068181209	2.958361781884065	4.405623585772198	4.069812125532543	3.9171880921039355	5.71144380852851	4.66365477192687	4.290578032629275	4.3517951245648145	4.958714110210116	5.120285691230814	4.050118959591444	4.321237552530352	1.9926237157869577	4.286535024702291	3.0042535692697854	3.538438430748526	4.500028816043558	3.6584871874756653	4.860275686758586	3.6862051474483932	2.353565036173813	4.20119948065411	3.6835926155139838	4.667410484070183	4.272150921079702	4.113522000700732	3.5855262737822904	5.0129191384827285	4.567919263435874	4.394767119896542	4.539010220251031	4.9112761878521844	4.055643460470645	3.3028542368857368	4.641254971916888	5.641774332543431	4.932013648976289	4.428701505876824	5.527030455613032	5.0403936390048365	4.913806843968253	4.472135094049477	3.740454875464904	5.301094603669327	4.374685561200958	4.08779225506078	4.516316097152724	4.668680314543215	3.361187133874116	4.408530989230325	4.747865777752068	4.761538208111459	4.455299307250636	3.194721585723951	4.160430303744137	4.004252659897302	5.084433058960668	5.157519615649415	4.666407925416728	3.5648470022830843	
mouse:212	4.766968955662114	6.339804406698891	4.862904543020368	5.838572510484071	5.041520078407281	7.096395511690536	4.54443721841617	4.241432704065284	5.023630595115099	7.756777358193861	4.815444683236606	4.467557119123264	4.8392173338398266	6.095444975780843	5.7358311330344645	5.531409628589099	4.344112908815018	5.375903838080738	5.041201364347676	5.785836561733492	5.983126704501936	4.613659752888061	6.05455280613693	4.029322606168326	5.655553784073435	4.829240902005127	6.194503936562766	5.396747961755118	5.191978402239977	5.548062004469582	5.020776262877195	5.988093597319349	4.856256410320485	5.609154919583824	5.494538226334501	5.717172781348086	5.131144115753484	4.3789513317017414	5.94155853127728	6.189214939143508	5.9965035322444695	4.502536637792894	6.102137366542944	5.4660888685522	5.227106025574905	6.121297751309964	5.459572871686701	5.279967193344342	5.292539228759723	3.750698851164913	6.084910156913105	5.438223666923722	5.885524430065452	3.096046822122789	5.92379421058906	6.248081943032659	5.54866651155144	4.978674961807149	5.639681032302544	4.919156783528844	5.876623744909902	4.6775949361090445	2.2832146743392228	5.946584902108727	5.31376908489768	5.632912371586201	5.819191449466064	6.589634185736237	6.517355973394656	5.4303765198270195	6.391606390529767	6.309264997937647	6.793647390993778	6.493416983821993	4.931718147290428	5.907962826757838	5.8507670612358345	6.041884190349703	6.282259586228467	4.93659053431725	6.126598472955252	5.669375699263262	5.226665207445784	5.8629477285775256	5.179193189218898	6.02367614597577	2.2832146743392228	5.942637200974068	4.806194053253437	4.870819091771608	5.848190670580869	5.000530013512633	6.43109145008793	5.909071828345425	3.8114860908655914	4.856832593447951	5.218676742776367	6.171938741012234	5.533888436756893	6.279422370003362	5.7008897165539345	4.243800121950998	5.531060421880972	5.408021035043177	5.301702371367269	5.69132777090201	5.087073062741136	4.587658406513494	5.596295837085073	6.090166173068505	6.418290497339338	6.73740368497378	6.3587476164420735	5.9348737565064775	5.589789068027823	5.894442317406682	6.401606420339192	6.839187265865215	6.014793875732575	5.444249050389794	5.588759049349051	6.194040349255875	4.929906057837638	4.895888911453587	6.319053473207587	6.088454570582049	5.7328826266411275	5.269133558296261	6.396282693430308	6.226884138236025	4.93770756679214	4.909573190661149	5.316556709580574	4.906889828320052	
