MA:0000369	owl#Thing
MA:0002817	owl#Thing
MA:0000367	owl#Thing
MA:0000366	owl#Thing
MA:0000365	MA:0000360,MA:0000363,owl#Thing
MA:0000364	MA:0000360,MA:0000363,owl#Thing
MA:0000363	MA:0000360,owl#Thing
MA:0000362	MA:0000360,owl#Thing
MA:0001296	MA:0003001,MA:0003000,MA:0000001,MA:0003038,MA:0000267,MA:0002564,owl#Thing
MA:0001059	MA:0000814,MA:0001114,owl#Thing
MA:0001058	MA:0000813,MA:0001113,owl#Thing
MA:0001057	MA:0001030,owl#Thing
MA:0001056	MA:0002741,MA:0001135,MA:0000820,owl#Thing
MA:0001055	MA:0000811,MA:0000821,owl#Thing
MA:0001054	MA:0000811,MA:0000821,owl#Thing
MA:0001053	MA:0001030,owl#Thing
MA:0001052	MA:0000811,MA:0000821,owl#Thing
MA:0001051	MA:0000811,MA:0000821,owl#Thing
MA:0001050	MA:0000811,MA:0000821,owl#Thing
MA:0001019	MA:0000811,MA:0000821,owl#Thing
MA:0000359	owl#Thing
MA:0000358	MA:0000516,MA:0000529,MA:0000522,owl#Thing
MA:0000357	MA:0000516,MA:0000529,MA:0000522,owl#Thing
MA:0000356	MA:Lesions:0000001,owl#Thing
MA:0000355	owl#Thing
MA:0000354	MA:0000516,MA:0000529,MA:0000522,owl#Thing
MA:0000353	MA:0000516,MA:0000529,MA:0000522,owl#Thing
MA:0000352	MA:0000516,MA:0000573,MA:0000563,MA:0000557,MA:0000589,owl#Thing
MA:0000351	owl#Thing
MA:0000350	MA:0000348,owl#Thing
MA:0001048	MA:0000811,MA:0000821,owl#Thing
MA:0001047	MA:0000811,MA:0000821,owl#Thing
MA:0001046	owl#Thing
MA:0001045	owl#Thing
MA:0001044	owl#Thing
MA:0001043	owl#Thing
MA:0001042	owl#Thing
MA:0001041	owl#Thing
MA:0001040	MA:0000811,MA:0000821,owl#Thing
MA:0002908	MA:0001707,owl#Thing
MA:0001705	MA:0000516,MA:0000529,MA:0000384,MA:0001752,MA:0002420,MA:0000544,MA:0000543,owl#Thing
MA:0002370	MA:0003148,MA:0000015,owl#Thing
MA:0000349	MA:0000348,owl#Thing
MA:0000348	owl#Thing
MA:0000347	MA:0000017,owl#Thing
MA:0000346	MA:0003001,MA:0003000,MA:0000001,MA:0003038,MA:0002564,owl#Thing
MA:0000345	owl#Thing
MA:0000344	MA:0001520,owl#Thing
MA:0000343	MA:Lesions:0000001,owl#Thing
MA:0000342	owl#Thing
MA:0000341	owl#Thing
MA:0000340	MA:0000337,owl#Thing
MA:0001038	MA:Lesions:0000001,owl#Thing
MA:0001037	MA:0000811,MA:0000821,owl#Thing
MA:0001036	MA:0000811,MA:0000821,owl#Thing
MA:0001035	MA:0000811,MA:0000821,owl#Thing
MA:0001034	MA:0002944,MA:0002942,owl#Thing
MA:0001033	MA:0000811,MA:0000821,owl#Thing
MA:0001032	MA:0000811,MA:0000821,owl#Thing
MA:0001031	MA:0000811,MA:0000821,owl#Thing
MA:0001030	owl#Thing
MA:0001710	MA:0001707,owl#Thing
MA:0000339	MA:Lesions:0000001,owl#Thing
MA:0000338	MA:Lesions:0000001,owl#Thing
MA:0000337	MA:Lesions:0000001,owl#Thing
MA:0000336	MA:Lesions:0000001,owl#Thing
MA:0000335	MA:Lesions:0000001,owl#Thing
MA:0000334	MA:Lesions:0000001,owl#Thing
MA:0000333	owl#Thing
MA:0000332	owl#Thing
MA:0000331	MA:Lesions:0000001,owl#Thing
MA:0000330	owl#Thing
MA:0001028	MA:0000811,MA:0000821,owl#Thing
MA:0002407	owl#Thing
MA:0001026	MA:0000811,MA:0000821,owl#Thing
MA:0001025	MA:0000811,MA:0000821,owl#Thing
MA:0001024	MA:0000811,MA:0000821,owl#Thing
MA:0001023	MA:0000811,MA:0000821,owl#Thing
MA:0001027	MA:0000811,MA:0000821,owl#Thing
MA:0001021	MA:0000811,MA:0000821,owl#Thing
MA:0001020	MA:0000811,MA:0000821,owl#Thing
MA:0001720	MA:0001718,owl#Thing
MA:0000760	owl#Thing
MA:0001029	owl#Thing
MA:0002251	MA:0000060,MA:0000067,MA:0000066,owl#Thing
MA:0000329	MA:Lesions:0000001,owl#Thing
MA:0000328	MA:Lesions:0000001,owl#Thing
MA:0000327	MA:0000019,MA:0003000,MA:0000001,MA:0000003,owl#Thing
MA:0000326	MA:0000019,MA:0003000,MA:0000001,MA:0000003,owl#Thing
MA:0000325	MA:0000019,MA:0003000,MA:0000001,MA:0000003,owl#Thing
MA:0000324	owl#Thing
MA:0000323	owl#Thing
MA:0000322	MA:0000319,owl#Thing
MA:0000321	MA:0000319,owl#Thing
MA:0000320	MA:0000319,owl#Thing
MA:0001018	MA:0000811,MA:0000821,owl#Thing
MA:0001017	MA:0000811,MA:0000821,owl#Thing
MA:0001016	MA:0000811,MA:0000821,owl#Thing
MA:0001015	owl#Thing
MA:0001014	MA:0000811,MA:0000821,owl#Thing
MA:0001013	MA:0000811,MA:0000821,owl#Thing
MA:0001012	MA:0000811,MA:0000821,owl#Thing
MA:0001011	MA:0000811,MA:0000821,owl#Thing
MA:0001010	MA:0000811,MA:0000821,owl#Thing
MA:0001730	owl#Thing
MA:0000319	MA:Lesions:0000001,owl#Thing
MA:0000318	owl#Thing
MA:0000317	owl#Thing
MA:0000316	MA:Lesions:0000001,owl#Thing
MA:0000315	MA:0000559,MA:0000547,MA:0001459,MA:0000512,owl#Thing
MA:0000314	MA:0000559,MA:0000506,MA:0002869,MA:0000309,MA:0000494,MA:0001459,MA:0000512,owl#Thing
MA:0000313	MA:0000525,MA:0000309,MA:0000532,MA:0001459,owl#Thing,MA:0000512
MA:0000312	MA:Lesions:0000001,owl#Thing
MA:0000311	MA:0000569,MA:0002869,MA:0000309,MA:0000584,MA:0001459,owl#Thing
MA:0000310	MA:0000525,MA:0000309,MA:0000696,MA:0000532,MA:0001459,owl#Thing,MA:0000512
MA:0001008	MA:0000203,owl#Thing
MA:0001007	MA:0002968,MA:0002966,owl#Thing
MA:0001006	MA:0002968,MA:0002966,owl#Thing
MA:0001005	MA:0002968,MA:0002966,owl#Thing
MA:0001004	MA:0002968,MA:0002966,owl#Thing
MA:0001003	MA:0002968,MA:0002966,owl#Thing
MA:0001002	MA:0002968,MA:0002966,owl#Thing
MA:0001001	MA:0002968,MA:0002966,owl#Thing
MA:0001000	MA:0002968,MA:0002966,owl#Thing
MA:0001740	MA:0001738,owl#Thing
MA:0002699	MA:0001586,owl#Thing
MA:0002698	MA:0001586,owl#Thing
MA:0002697	MA:0001586,owl#Thing
MA:0002696	owl#Thing
MA:0002695	owl#Thing
MA:0002694	owl#Thing
MA:0002693	owl#Thing
MA:0002692	owl#Thing
MA:0002691	owl#Thing
MA:0002690	owl#Thing
MA:0000309	owl#Thing
MA:0000308	owl#Thing
MA:0000307	MA:0001459,MA:0000688,owl#Thing
MA:0000306	MA:0000619,MA:0001459,MA:0000304,MA:0000612,MA:0000622,MA:0000688,owl#Thing
MA:0000305	MA:0000646,MA:0000660,MA:0000643,MA:0001459,MA:0000304,MA:0000688,owl#Thing
MA:0000304	MA:Lesions:0000001,owl#Thing
MA:0000303	MA:0000660,MA:0000643,MA:0000301,MA:0001459,MA:0000688,owl#Thing
MA:0000302	MA:0000619,MA:0000301,MA:0001459,MA:0000612,MA:0000688,owl#Thing
MA:0000301	MA:0001459,MA:0000688,owl#Thing
MA:0000300	MA:0002802,MA:0000298,MA:0001459,MA:0000688,owl#Thing
MA:0001999	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0001998	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0001997	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0001996	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0001995	owl#Thing
MA:0001994	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0001993	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0001992	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0001991	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0001990	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0002688	owl#Thing
MA:0002687	owl#Thing
MA:0002686	owl#Thing
MA:0002685	owl#Thing
MA:0002684	owl#Thing
MA:0002683	MA:0001521,owl#Thing
MA:0001758	MA:0001814,MA:0001818,MA:0003002,MA:0003000,MA:0000570,MA:0000001,MA:0000011,MA:0000586,MA:0000585,MA:0000104,MA:0001754,owl#Thing
MA:0002681	owl#Thing
MA:0002680	owl#Thing
MA:0002440	owl#Thing
MA:0001989	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0001988	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0001987	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0001986	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0001985	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0001984	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0001983	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0001982	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0001981	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0001980	owl#Thing
MA:0002678	MA:0001593,owl#Thing
MA:0001763	MA:0003002,MA:0003000,MA:0000570,owl#Thing,MA:0001814,MA:0000107,MA:0001758,MA:0001818,MA:0000485,MA:0000001,MA:0000011,MA:0000586,MA:0000585,MA:0000104,MA:0001754
MA:0002676	owl#Thing
MA:0002675	owl#Thing
MA:0002674	owl#Thing
MA:0002673	owl#Thing
MA:0002672	owl#Thing
MA:0002671	owl#Thing
MA:0002670	owl#Thing
MA:0002392	MA:0003148,MA:0000015,owl#Thing
MA:0002858	MA:0002857,MA:0003002,MA:0003000,MA:0000001,MA:0000011,MA:0002853,owl#Thing
MA:0002450	MA:0003000,MA:0000001,owl#Thing
MA:0002859	MA:0002857,MA:0003002,MA:0003000,MA:0000001,MA:0000011,MA:0002856,MA:0002853,owl#Thing
MA:0001979	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0001978	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0001977	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0001976	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0001975	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0001974	MA:0000061,MA:0000060,MA:0000064,MA:0001971,owl#Thing
MA:0001973	MA:0000061,MA:0000060,MA:0000064,MA:0001971,owl#Thing
MA:0001972	MA:0000061,MA:0000060,MA:0000064,MA:0001971,owl#Thing
MA:0001971	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0001970	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0002668	owl#Thing
MA:0002667	owl#Thing
MA:0002666	owl#Thing
MA:0002665	owl#Thing
MA:0002664	owl#Thing
MA:0002663	owl#Thing
MA:0002662	owl#Thing
MA:0002661	owl#Thing
MA:0002660	owl#Thing
MA:0002460	MA:0002459,owl#Thing
MA:0001969	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0001968	MA:0000061,MA:0000060,MA:0000064,MA:0001964,owl#Thing
MA:0001967	MA:0000061,MA:0000060,MA:0000064,MA:0001964,owl#Thing
MA:0001966	MA:0000061,MA:0000060,MA:0000064,MA:0001964,owl#Thing
MA:0001965	MA:0000061,MA:0000060,MA:0000064,MA:0001964,owl#Thing
MA:0001964	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0001963	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0001962	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0001961	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0001960	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0002658	owl#Thing
MA:0002657	owl#Thing
MA:0002656	owl#Thing
MA:0002655	owl#Thing
MA:0002654	owl#Thing
MA:0002653	owl#Thing
MA:0002652	owl#Thing
MA:0002651	owl#Thing
MA:0002650	owl#Thing
MA:0002867	owl#Thing
MA:0000102	owl#Thing
MA:0002868	owl#Thing
MA:0002470	MA:0001161,MA:0002406,MA:0000220,MA:0002469,owl#Thing
MA:0002869	MA:0000309,owl#Thing
MA:0000106	MA:0003002,MA:0003000,MA:0000001,MA:0000011,MA:0000104,owl#Thing
MA:0000107	MA:0003002,MA:0003000,MA:0000001,MA:0000011,MA:0000104,owl#Thing
MA:0000108	MA:0003002,MA:0003000,MA:0000001,MA:0000011,MA:0000104,owl#Thing
MA:0000109	MA:0003002,MA:0003000,MA:0000001,MA:0000011,MA:0000104,owl#Thing
MA:0002217	MA:0000060,MA:0000067,MA:0000066,MA:0002215,owl#Thing
MA:0001959	MA:0000061,MA:0000060,MA:0000064,MA:0001953,owl#Thing
MA:0001958	MA:0000061,MA:0000060,MA:0000064,MA:0001953,owl#Thing
MA:0001957	MA:0000061,MA:0000060,MA:0000064,MA:0001953,owl#Thing
MA:0001956	MA:0000061,MA:0000060,MA:0000064,MA:0001953,owl#Thing
MA:0001955	MA:0000061,MA:0000060,MA:0000064,MA:0001953,owl#Thing
MA:0001954	MA:0000061,MA:0000060,MA:0000064,MA:0001953,owl#Thing
MA:0001953	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0001952	MA:0000061,MA:0000060,MA:0000064,MA:0001951,owl#Thing
MA:0001951	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0001950	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0002648	owl#Thing
MA:0002647	owl#Thing
MA:0002646	owl#Thing
MA:0002645	owl#Thing
MA:0002644	owl#Thing
MA:0002643	owl#Thing
MA:0002642	owl#Thing
MA:0002641	owl#Thing
MA:0002640	MA:0000516,MA:0000529,MA:0000379,MA:0000543,owl#Thing
MA:0002480	owl#Thing
MA:0000115	MA:0003002,MA:0003000,MA:0000001,MA:0000011,owl#Thing
MA:0000116	MA:0000516,MA:0003001,MA:0000529,MA:0003000,MA:0000001,MA:0003038,MA:0002563,MA:0000522,owl#Thing
MA:0000117	owl#Thing
MA:0000118	owl#Thing
MA:0000119	owl#Thing
MA:0001949	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0001948	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0001947	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0001946	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0001945	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0001944	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0001943	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0001942	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0001941	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0001940	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0002638	owl#Thing
MA:0002637	MA:0000516,MA:0000529,MA:0000379,MA:0000543,owl#Thing
MA:0002636	owl#Thing
MA:0002635	owl#Thing
MA:0002634	MA:0000377,owl#Thing
MA:0002633	MA:Lesions:0000001,owl#Thing
MA:0002632	owl#Thing
MA:0002631	owl#Thing
MA:0002630	owl#Thing
MA:0002877	MA:0000139,owl#Thing
MA:0002878	MA:0000139,owl#Thing
MA:0002490	owl#Thing
MA:0002879	MA:0000139,owl#Thing
MA:0000501	MA:0000526,MA:0003002,MA:0003000,MA:0000001,MA:0000495,MA:0000011,MA:0000513,owl#Thing
MA:0001939	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0001938	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0001937	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0001936	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0001935	MA:0000061,MA:0000060,MA:0002562,MA:0000064,owl#Thing
MA:0001934	MA:0001933,MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0001933	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0001932	owl#Thing
MA:0001931	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0003182	owl#Thing
MA:0002628	MA:0002995,MA:0000377,owl#Thing
MA:0002627	owl#Thing
MA:0002626	owl#Thing
MA:0002625	MA:0002995,MA:0000377,owl#Thing
MA:0002624	owl#Thing
MA:0002623	MA:0002995,MA:0000377,owl#Thing
MA:0002622	owl#Thing
MA:0002621	owl#Thing
MA:0002620	owl#Thing
MA:0000384	MA:0000516,MA:0000529,MA:0001752,MA:0002420,MA:0000544,MA:0000543,owl#Thing
MA:0002808	owl#Thing
MA:0001929	MA:0001925,MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0001928	MA:0001925,MA:0000061,MA:0000060,MA:0001926,MA:0000064,owl#Thing
MA:0001927	MA:0001925,MA:0000061,MA:0000060,MA:0001926,MA:0000064,owl#Thing
MA:0001926	MA:0001925,MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0001925	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0001924	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0001923	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0003190	owl#Thing
MA:0003191	owl#Thing
MA:0002619	owl#Thing
MA:0002618	owl#Thing
MA:0002617	owl#Thing
MA:0002616	owl#Thing
MA:0002615	owl#Thing
MA:0002614	MA:0002995,MA:0000377,MA:0002611,MA:0002634,owl#Thing
MA:0002613	MA:0000377,MA:0002611,owl#Thing
MA:0002612	MA:0000377,MA:0002611,owl#Thing
MA:0002611	MA:0000377,owl#Thing
MA:0002610	MA:0002609,MA:0000377,owl#Thing
MA:0000370	owl#Thing
MA:0000510	MA:0000517,MA:0000151,MA:0000564,MA:0000498,owl#Thing
MA:0001919	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0001918	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0001917	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0001916	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0001915	MA:0000061,MA:0000060,MA:0002562,MA:0000064,owl#Thing
MA:0001914	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0001913	MA:0000061,MA:0000060,MA:0000064,owl#Thing
MA:0001912	MA:0001480,MA:0001823,owl#Thing
MA:0001911	MA:0003000,MA:0002450,MA:0000001,owl#Thing
MA:0002609	MA:0000377,owl#Thing
MA:0002608	owl#Thing
MA:0002607	MA:0002846,MA:0002847,owl#Thing
MA:0002606	owl#Thing
MA:0002605	MA:0002846,MA:0002847,owl#Thing
MA:0002604	owl#Thing
MA:0002603	owl#Thing
MA:0002602	owl#Thing
MA:0002601	MA:0000371,owl#Thing
MA:0002600	MA:0000371,owl#Thing
MA:0002919	owl#Thing
MA:0001909	MA:0000348,owl#Thing
MA:0001908	owl#Thing
MA:0001907	MA:0000348,owl#Thing
MA:0001906	owl#Thing
MA:0001905	owl#Thing
MA:0001904	MA:0001829,MA:0003000,MA:0001828,MA:0002433,MA:0000001,MA:0003148,MA:0000005,MA:0000015,owl#Thing
MA:0001903	MA:0000558,MA:0000060,MA:0000511,MA:0000554,owl#Thing
MA:0001902	MA:0000558,MA:0000060,MA:0000511,MA:0000554,owl#Thing
MA:0001901	MA:0000516,owl#Thing
MA:0001900	owl#Thing
MA:0001088	MA:0000217,MA:0000215,owl#Thing
MA:0002927	owl#Thing
MA:0002928	owl#Thing
MA:0002929	owl#Thing
MA:0002199	MA:0000060,MA:0000067,MA:0000066,owl#Thing
MA:0002198	MA:0000060,MA:0000067,MA:0000066,owl#Thing
MA:0002197	MA:0000060,MA:0000067,MA:0000066,owl#Thing
MA:0000520	MA:0000514,MA:0000527,MA:0000165,owl#Thing
MA:0002195	MA:0002194,MA:0000060,MA:0000067,MA:0000066,owl#Thing
MA:0002194	MA:0000060,MA:0000067,MA:0000066,owl#Thing
MA:0002193	MA:0000060,MA:0000067,MA:0000066,owl#Thing
MA:0002192	MA:0000060,MA:0000067,MA:0000066,MA:0002190,owl#Thing
MA:0002191	MA:0000060,MA:0000067,MA:0000066,MA:0002190,owl#Thing
MA:0002190	MA:0000060,MA:0000067,MA:0000066,owl#Thing
MA:0000528	MA:0000515,MA:0000217,owl#Thing
MA:0001499	MA:0000319,MA:0000320,owl#Thing
MA:0001498	owl#Thing
MA:0001497	MA:0001482,MA:0001459,MA:0001478,owl#Thing
MA:0001496	MA:0001482,owl#Thing
MA:0001495	MA:0001482,owl#Thing
MA:0001494	MA:0001482,owl#Thing
MA:0001493	MA:0001482,MA:0000345,owl#Thing
MA:0001492	owl#Thing
MA:0001491	MA:Lesions:0000001,owl#Thing
MA:0001490	owl#Thing
MA:0000380	MA:0000516,MA:0000529,MA:0000543,owl#Thing
MA:0002187	MA:0000060,MA:0000067,MA:0000066,owl#Thing
MA:0002186	MA:0000060,MA:0000067,MA:0000066,owl#Thing
MA:0000381	MA:0000019,MA:0003000,MA:0000001,MA:0000003,MA:0000326,owl#Thing
MA:0002184	MA:0000060,MA:0000067,MA:0000066,owl#Thing
MA:0002183	MA:0000060,MA:0000067,MA:0000066,owl#Thing
MA:0002182	MA:0000060,MA:0000067,MA:0000066,owl#Thing
MA:0002181	MA:0000060,MA:0000067,MA:0000066,owl#Thing
MA:0002180	MA:0000060,MA:0000067,MA:0000066,owl#Thing
MA:0000799	owl#Thing
MA:0000798	owl#Thing
MA:0000797	MA:0000516,MA:0003001,MA:0003000,MA:0000144,MA:0000001,MA:0003038,MA:0000145,MA:0000552,MA:0002564,MA:0000563,owl#Thing
MA:0000796	owl#Thing
MA:0000795	owl#Thing
MA:0000794	MA:0003042,MA:0003001,MA:0003000,MA:0002565,MA:0000001,MA:0000144,MA:0003038,MA:0000146,MA:0002564,owl#Thing
MA:0000793	owl#Thing
MA:0000792	owl#Thing
MA:0000791	owl#Thing
MA:0001489	owl#Thing
MA:0001488	owl#Thing
MA:0001487	MA:Lesions:0000001,owl#Thing
MA:0001486	MA:0001482,owl#Thing
MA:0001485	owl#Thing
MA:0001484	MA:0001482,owl#Thing
MA:0001483	MA:0001482,owl#Thing
MA:0001482	owl#Thing
MA:0001481	MA:0001480,MA:0001823,owl#Thing
MA:0002179	MA:0000060,MA:0002177,MA:0000067,MA:0000066,owl#Thing
MA:0002178	MA:0000060,MA:0002177,MA:0000067,MA:0000066,owl#Thing
MA:0002177	MA:0000060,MA:0000067,MA:0000066,owl#Thing
MA:0002176	MA:0000060,MA:0000067,MA:0000066,owl#Thing
MA:0002175	MA:0000060,MA:0000067,MA:0000066,owl#Thing
MA:0002174	MA:0000060,MA:0000067,MA:0000066,owl#Thing
MA:0002173	MA:0000060,MA:0000067,MA:0000066,MA:0002215,owl#Thing
MA:0002172	MA:0000060,MA:0000067,MA:0000066,owl#Thing
MA:0002171	MA:0000060,MA:0000067,MA:0000066,owl#Thing
MA:0002170	owl#Thing
MA:0000789	MA:0003001,MA:0003000,MA:0000144,MA:0000001,MA:0000573,MA:0003038,MA:0000145,MA:0002564,MA:0000589,owl#Thing
MA:0000788	owl#Thing
MA:0000787	MA:0000516,MA:0003001,MA:0000529,MA:0003000,MA:0000144,MA:0000001,MA:0003038,MA:0000145,MA:0002564,MA:0000522,owl#Thing
MA:0000786	owl#Thing
MA:0000785	owl#Thing
MA:0000784	owl#Thing
MA:0000783	owl#Thing
MA:0000782	owl#Thing
MA:0000781	owl#Thing
MA:0001479	owl#Thing
MA:0001478	MA:0001459,owl#Thing
MA:0001477	owl#Thing
MA:0001476	MA:0001459,MA:0001478,owl#Thing
MA:0001475	MA:0000319,MA:0000321,owl#Thing
MA:0001474	MA:0001459,MA:0001478,owl#Thing
MA:0001473	MA:0001459,MA:0001478,owl#Thing
MA:0001472	MA:0001459,MA:0001478,owl#Thing
MA:0001471	MA:0001459,MA:0001478,owl#Thing
MA:0002169	MA:0000060,MA:0000067,MA:0000066,owl#Thing
MA:0002168	MA:0000060,MA:0000067,MA:0000066,owl#Thing
MA:0002167	MA:0000060,MA:0000067,MA:0000066,owl#Thing
MA:0002166	MA:0000060,MA:0000067,MA:0000066,owl#Thing
MA:0002165	MA:0000060,MA:0000067,MA:0000066,owl#Thing
